seller_id;seller_autonomous_community;seller_city
4e480be820e37de1444325ff358c9296;Comunidad de Madrid;Alcorcón
6560211a19b47992c3666cc44a7e94c0;Comunidad de Madrid;Madrid
3da38366e7bd9baf6369071f782ecdf0;Baleares;Palma de Mallorca - Mallorca
e3e290b38963293022cdcd6db8328103;Comunidad de Madrid;Madrid
70b52a4cfc823994561b00bad161b4ed;Comunidad de Madrid;Madrid
c1552b1dab6e6f760950368ae61fb600;Andalucía;Huelva
596849622429351f47b32e6cae1055ff;Andalucía;Málaga
e6ffc9ac6a7adc9d16a1cfc2286dd546;Comunidad de Madrid;Madrid
bf0045791395e66460eb04749c68672a;Comunidad de Madrid;Madrid
718539d38d07dd351c76db862760e2e2;Andalucía;Málaga
b76f4d90e85657a240495c876313adc5;Andalucía;Almería
979e9f8b5b39dd243a2550c8b05aecf0;Comunidad de Madrid;Madrid
22a23e5ac7061fc538cc2a019afaaf16;Comunidad de Madrid;Madrid
0b90b6df587eb83608a64ea8b390cf07;Galicia;Lugo
9200e6ce317b67196b6b0bad4d4bd567;Cataluña;Barcelona
4c60877808f4318ef1107fbeb8f89afa;Andalucía;Cádiz
3bb32fedaa74e4ad20f4ce067733bd31;Castilla y León;Soria
ae8bfdbf1c2a2a2dee92d799db0a31c6;Galicia;Pontevedra
1927cdb9fa74f5270097f6250e8e8f34;Andalucía;Almeria
8a87611c08849ffeeccab52aa798b6c7;Galicia;Coruña
679769a98cfcc6da877c8486ff1c13f3;Comunidad de Madrid;Parla
acf974e4d5950ad143a247471b831eb9;Comunidad Valenciana;Alicante
20a7efa9721046319bdde5d60b6b5365;Andalucía;Almería
febab0275244b9a49a623f0bd613ca2f;Andalucía;Sevilla
f3da5b2ff499efb8d4a6d371d175d7dd;Comunidad de Madrid;Madrid
436bf27f2f18474fc6047702e9f8a866;Andalucía;Málaga
d2f3e277560ed4c6361284429b00f037;Andalucía;Cádiz
cd843d4cf8ef32827de0396605163ba3;Comunidad de Madrid;Móstoles
67883baaae6134ee81b271a542613728;Comunidad de Madrid;Madrid
7dc9a3355bae96dd82008b313d3a456c;Comunidad de Madrid;Getafe
05e107217c7266362fd44b75b2cd4cc4;Comunidad de Madrid;Madrid
1acde099eb406aa220b1169b188b42da;Comunidad de Madrid;Madrid
d97df38225e5abadaff1e72cb72b823c;Andalucía;Almería
45213867cefbf2cd4c6177e10216a951;Andalucía;Málaga
61b893c57e33626afb104d4112b1be76;Comunidad de Madrid;Parla
a420f60ff1aa9acc80d0e42959f2b313;Comunidad de Madrid;Madrid
ff4ea69c2a729e83e63c7579e4ef8170;Andalucía;Cádiz
fa5fdc4e4bb6bd1009ad0e4ac4096562;Andalucía;Córdoba
916748bc99315c2d202898ae58b1617e;Andalucía;Sevilla
bc2ac6b95e1accce9858528ee566c17e;Andalucía;Málaga
25debeafbce801fdd479539350185eee;Andalucía;Almería
02c988090b766852e088c69d7fb3b551;Andalucía;Jaén
e5f9e61ceb5f523cc966e0f34095032f;Castilla y León;León
ad97a199236354e53fcd91a5a913e9a2;Castilla y León;León
3606774ec64634822d78dc2db6d37045;Andalucía;Almería
94165aea8a35c3c21499cbcae239b16c;Comunidad de Madrid;Alcalá de Henares
c8665a4dd081a2c436b1cd921079d0d9;Andalucía;Jaén
c7dcd301ecfe5ab7f778ac172cf74be7;Comunidad de Madrid;Madrid
6c17baf138731a4aaacc3210adf2037b;Andalucía;Málaga
50c361bcf670d16f6df4d52de3dff924;Comunidad de Madrid;Madrid
32e5635e63cb374eb63afdd242fb6134;Cataluña;Barcelona
c1f12f926d0ba950578b4fa41115cbb6;Comunidad de Madrid;Madrid
8602a61d680a10a82cceeeda0d99ea3d;Comunidad de Madrid;Madrid
c3acdfac4e3e97ff87529454fbc03642;Comunidad de Madrid;Madrid
fde0cc9ea29c8ccfc0a2c22256a58c71;Galicia;Coruña
e63e8bfa530fb16910dd6956e592bb81;Andalucía;Cádiz
c4f7fee5b0db50e87766f5a4d1b1b758;Andalucía;Sevilla
d7485b33791774c36108f8c69602d48d;Galicia;Coruña
515d781150feed28a6ac091bb0e3cb8c;Cantabria;Santander
e908c0f3646e8b60375734a350d95d71;Comunidad de Madrid;Madrid
2646baaf662d4d92ac48f047e35db92d;Comunidad de Madrid;Madrid
13fa2a6c6b9d0f43cb588d7c82117a12;Comunidad de Madrid;Madrid
5343d0649eca2a983820bfe93fc4d17e;Andalucía;Córdoba
7c9130f5f3729edd32aa059141d92484;Andalucía;Sevilla
e4ebd3f87bf70440014f07ddda7fbe03;Andalucía;Almería
33a17d60c64393351ebf1ef860f4e0f2;Comunidad Valenciana;Valencia
640e21a7d01df7614a3b4923e990d40c;Andalucía;Granada
d57e18d5f73c7ccb7f7339b61166898d;Comunidad de Madrid;Madrid
dd2bdf855a9172734fbc3744021ae9b9;Comunidad de Madrid;Madrid
9d213f303afae4983637247556438ede;Andalucía;Granada
aadfe0417e61315688b6bd7043361e25;Aragón;Zaragoza
079d295dcbf06ee8bb1b65ba964eb2b6;Comunidad de Madrid;Madrid
55c26bcb609f480eb7868594245febb5;Andalucía;Huelva
cbf09e831b0c11f6f23ffb51004db972;Andalucía;Huelva
7fdb0720c8d7c9075538b365dc8c3a22;Galicia;Pontevedra
933446e9a59dece7ae9175103820ca8f;Galicia;Coruña
3f8247d0f772ffa58560e5c682521ad5;Castilla y León;Salamanca
e46bc031f2c5bae4ccb40bb90712e9b4;Comunidad de Madrid;Madrid
4aba391bc3b88717ce08eb11e44937b2;País Vasco;Bilbao
fcba71d4d5db057f43249145e4eb1e27;Andalucía;Sevilla
c747d5b92c7648417faea95d36d763e8;Baleares;Ibiza - Ibiza
715bbd5ba4e6b74cb0d2f29eb45058b0;Andalucía;Almería
1430239a858e7682bbc43b20758af153;Comunidad de Madrid;Madrid
bb7a14e229b1c95156719c3d9552eeee;Cataluña;Barcelona
d598f929fc44e1e38678e7f47250ec04;Aragón;Zaragoza
edc518ba25576a0188a0e8f2c3af186f;Andalucía;Cádiz
4c18691b6037662be2df78a765d98ab5;Comunidad de Madrid;Madrid
8f2b51a30523cdecddc2f179f351c7d6;Comunidad de Madrid;Madrid
6b536a23086fba0d58c08d68814397f6;Cataluña;Gerona
95f83f51203c626648c875dd41874c7f;Comunidad de Madrid;Fuenlabrada
6b243f80ed07b10f0e8aa0f21a205f3c;Galicia;Coruña
e7f3bf1ecd8526eb7f3b18059e6716e5;Andalucía;Granada
4d600e08ecbe08258c79e536c5a42fee;Galicia;Coruña
2089a6d640999f9b9141ac719b2af596;Andalucía;Cádiz
2a167ca73899c85001a837d8fb4962f6;Comunidad de Madrid;Madrid
458c6fa920810ce2492da71bc26d9eec;Andalucía;Huelva
7494d0dcba8551df6cf37f1b905dc2f7;Andalucía;Almería
698f5fa55a5f73d0740e9d9a773e8093;Cataluña;Barcelona
4f0d637c1197fd65405ebd755ac9f86b;Andalucía;Granada
3969863bb8af7f72580b3b1ffd3a17b3;Comunidad de Madrid;Madrid
2a5b78b41cd05baeac8df54c6606b92c;Comunidad de Madrid;Leganés
1f7dfad2cb384ea4d2d7e1ffbd78c407;Comunidad de Madrid;Madrid
08f5819815f3d06545011850bd70f0a8;Andalucía;Almería
b32be1695eb7ec5f10f72d9610a12527;Comunidad Valenciana;Alicante
b94cc9f10ddc85e4ba73a6f7974e7101;Cataluña;Lleida
53243585a1d6dc2643021fd1853d8905;País Vasco;San Sebastián
6df688df543f90e9b38f4319e75a9d88;Comunidad de Madrid;Madrid
7f40d06aa0b5f1aa4f41af8c0480e2ef;Andalucía;Córdoba
dd88d13bea9e4c2bf47daf224f8141e5;Comunidad Valenciana;Valencia
72c38a04bd6a1c3dbc5298425a0db86d;Galicia;Pontevedra
9e17b9d64683aebcbb9ee362d06463b4;Andalucía;Granada
b5bb2b985208834bd5bd86c7a402bbad;Comunidad Valenciana;Valencia
b1fecf4da1fa2689bccffa0121953643;Cantabria;Santander
7b1222c3624aa89b9558b50a2594188c;Andalucía;Huelva
e595809a6c31ec4314fd06ef198c244d;Castilla y León;Zamora
ba6b68b55fe8704377a7d43c8e5c0185;Comunidad de Madrid;Madrid
b8114f2f589a6804810f04f99b36b498;Andalucía;Granada
83d7070a0b9a8b4625fa8682b819fabb;Andalucía;Málaga
570d4583587a5fe2d47c7be89b91ad27;Comunidad de Madrid;Madrid
9591fc341b1bfb7ef561e2968ec6e011;Comunidad de Madrid;Madrid
0af977692321d895349eded183341d28;Andalucía;Almería
b33aaadd1a8891d2dfef0c4c3bdf0371;Andalucía;Sevilla
5d9dc90a686a8fddacffab6bab5653a3;Andalucía;Málaga
cc80e2f693fa6e2408f47ccf62413fc1;Galicia;Coruña
dee656f0f566ed1aa85bd137c943f08f;Andalucía;Jaén
ace601496e211a664100321f038f50af;Comunidad de Madrid;Madrid
d673a59aac7a70d8b01e6902bf090a11;Andalucía;Granada
966cb4760537b1404caedd472cc610a5;Andalucía;Córdoba
d4a5e99e0dd915df64ba55a7fbd583fd;Comunidad de Madrid;Madrid
6bcb2352a2a0c38b845f598298ab9d26;Galicia;Lugo
2c2c9832d1bb38c5b0034a3b47d313ee;Comunidad Valenciana;Valencia
f3b80352b986ab4d1057a4b724be19d0;Región de Murcia;Murcia
b452cb0ae35044c4a53179c39f49fb06;Andalucía;Sevilla
0307f7565ff85b299b6e5ef162b1b1a9;Andalucía;Huelva
ffeee66ac5d5a62fe688b9d26f83f534;Andalucía;Granada
3bfad056cf05c00dabe2f895925d83b1;Andalucía;Jaén
9aa388272ee334b6ae07bc73706e254a;Comunidad de Madrid;Alcobendas
74bafed391319577bce6f4d2acc0589a;Comunidad de Madrid;Madrid
2b03ac196f5ed62ac483960fe0fa3b65;Comunidad de Madrid;Madrid
0b64bcdb0784abc139af04077d49a20e;Comunidad Valenciana;Castellón
0bfd0b434243adc5c2e1aa6baf19c6aa;Cataluña;Barcelona
92d14edfb62ee5ae7fdff70b0f4e7233;Andalucía;Granada
5e105f5c9f63f5f1fd75d6cb942e55b1;Andalucía;Huelva
2fb25ab44bdbeae6a4d816e0d0c9d500;Cataluña;Barcelona
ed4311e67debd72b8610a5347a743087;Andalucía;Cádiz
5bf397d04035b5f45cc41e82ec106803;Comunidad de Madrid;Madrid
f9bbdd976532d50b7816d285a22bd01e;Comunidad de Madrid;Madrid
e3e15e2c0b9700561efac21c6be48066;Comunidad de Madrid;Madrid
a5bff0f43eb51f0cad7c37fac7244c8a;Comunidad de Madrid;Madrid
f52c2422904463fdd7741f99045fecb6;Comunidad de Madrid;Madrid
14f2b3587172b9db894c9bad8dab520b;Comunidad Valenciana;Alicante
1354d51653f645349064725ed204e85e;Comunidad de Madrid;Madrid
eaaa46e98c9e61f6764dd1d7a2ab8b3e;Cataluña;Gerona
5b664594895aefb418afaee6d40a9a23;Cataluña;Gerona
bf00385a5f7fc1ef39a13c2e9ee50a5f;Comunidad de Madrid;Madrid
391bbd13b6452244774beff1824006ed;Andalucía;Málaga
c714262700f93defc16bf17a51a4cb23;Comunidad de Madrid;Madrid
bcd2d7510d58e293f20fad6438c1b314;Galicia;Coruña
ec4608a1f76453166bb312b2968aeaf4;Andalucía;Jaén
5c603ffb38cbbf25a0e0698941324143;Comunidad de Madrid;Alcobendas
2bd05d410a8fd26dc4184a15f4f2f588;Comunidad de Madrid;Madrid
4dab98ca6cd6d3df586203cefd28a042;Comunidad Valenciana;Valencia
293dee954235e4e4e43f129313625ebe;Región de Murcia;Murcia
cd68562d3f44870c08922d380acae552;Andalucía;Granada
082e0bf4cb865a6533b1e8e498cc0255;Andalucía;Cádiz
c286ec035ee04ba81c97508f0b5df544;Galicia;Coruña
dd8a29ce82d5c705ba932d81494600a5;Comunidad de Madrid;Madrid
41da412d33e8da4f22baf55cb1bde82c;Castilla-La Mancha;Albacete
782f78b632a43875dd5b53e3e49c9564;Andalucía;Málaga
28405831a29823802aa22c084cfd0649;Comunidad de Madrid;Madrid
fe19dce63ae80346207c6c55713d1023;Comunidad de Madrid;Torrejón de Ardoz
a67780aba9dd436e7ac0aa1f889e73ec;Andalucía;Sevilla
d594982fd877af63ace38ea1fca27c76;Comunidad de Madrid;Madrid
dda37071807e404c5bb2a1590c66326f;Comunidad de Madrid;Madrid
5bc55dbe2f12b6af6d83ed46023e0dc8;Comunidad de Madrid;Alcalá de Henares
b1b3948701c5c72445495bd161b83a4c;Comunidad de Madrid;Madrid
4e92348462c75b6c842b994ce84a0ed4;Comunidad Valenciana;Castellon
6e13dd869aa7185f601c941423abcc8f;Comunidad de Madrid;Madrid
723cd880edaacdb998898b67c8f9da30;Andalucía;Granada
00ee68308b45bc5e2660cd833c3f81cc;Comunidad de Madrid;Madrid
1fbe10c70e30765ed1de86d9f7e98409;Andalucía;Málaga
001e6ad469a905060d959994f1b41e4f;Cataluña;Tarragona
685b870da5b52a710782c9c0fefbeb5b;Andalucía;Granada
701938c450705b8ae65fc923b70f35c7;Andalucía;Jaén
f3862c2188522d89860c38a3ea8b550d;Andalucía;Granada
f5f1f2c5f923f36ad79ea1d07185ddc9;Andalucía;Huelva
cf8ab1616079e2793aa29d524df01bb1;Comunidad de Madrid;Madrid
160851d3ece7aa1a510f8d1a4bb8a8af;Andalucía;Sevilla
61c36f0fc4a47f9532e5512b66668e62;Andalucía;Cádiz
59b22a78efb79a4797979612b885db36;Comunidad de Madrid;Alcalá de Henares
553a440137d6e0cf776aee0bb83ac9f5;Andalucía;Sevilla
ea8482cd71df3c1969d7b9473ff13abc;Comunidad de Madrid;Madrid
72bc2cce903c872fe376a8faaa81d237;Comunidad de Madrid;Madrid
65c255b299faf2d12050937cc219c46c;Comunidad de Madrid;Madrid
f09e26011d833ddab11593c1a097a92a;Andalucía;Granada
72c73be2b085b9d57650dd53eb2004c9;Comunidad de Madrid;Madrid
c2bda99904207edd1834f03e0022b007;Comunidad de Madrid;Madrid
3d4824f20035949c710eaf111f869d39;Andalucía;Sevilla
042573af89b6d931f672efaf789d8358;Andalucía;Sevilla
5b925e1d006e9476d738aa200751b73b;Comunidad de Madrid;Madrid
06bb3a2fe5e7b7a845b13e8fb91bd944;Comunidad de Madrid;Madrid
5f5a58930c3c35f3b5af264f34fb8c85;Andalucía;Granada
fe2032dab1a61af8794248c8196565c9;Andalucía;Málaga
3092c0b297aacfb4bb6e056ebe13b9b8;Andalucía;Córdoba
c004e5ea15737026cecaee0447e00b75;Comunidad de Madrid;Madrid
8629a7efec1aab257e58cda559f03ba7;Aragón;Zaragoza
1c56ffe0e9dea2657fc6e95b53f40b13;Andalucía;Cádiz
74a9b9bddf14ece02beb81f52c41a88d;Comunidad de Madrid;Madrid
1cbd32d00d01bb8087a5eb088612fd9c;Andalucía;Málaga
850857dfac77488c307e2b1cbd84ab5a;Galicia;Pontevedra
e0a366315b1b726b6c7832d664c0f530;Comunidad de Madrid;Madrid
4049512728d969bec69f84088b012416;Comunidad de Madrid;Madrid
120476eb7a04c149d14772edaf5d9bf2;Cataluña;Gerona
cd6efc47efaabf134f8bdb654e10b4f1;Cataluña;Barcelona
2a7c6c0b0d5efde2bf75ec1e1cec2d41;Galicia;Lugo
4e17c65a516f69d023a2ae78b84f28d6;Andalucía;Granada
a8739afb32aaa45e01815ca76f76f54b;Andalucía;Granada
d4828feed4cda2cd9d6b37899a95a71e;Baleares;Calviá - Mallorca
e3d3b3efac954a60d61be70b7e05b49b;Comunidad de Madrid;Madrid
d558ebe531605a1285ab2b1bc3256dfb;Comunidad de Madrid;Madrid
c7a0a13cbcf29d5ce51c8f80afdc0b89;Castilla y León;Burgos
33ac3e28642ab8bda860a2f693000e78;Andalucía;Málaga
8936ba0de1073ee888cb3185ae5dc661;Comunidad de Madrid;Madrid
18a349e75d307f4b4cc646a691ed4216;Comunidad de Madrid;Madrid
a72c2f59332659e361d647515c698798;Comunidad Valenciana;Valencia
b55638ad525e906c698fa2ce742c1742;Castilla y León;León
be9a160a9011f627c3e121d076c1ec7b;Castilla y León;Valladolid
ed859002ad59dbf8cf3602696a6c3000;Galicia;Ourense
12b9676b00f60f3b700e83af21824c0e;Comunidad Valenciana;Castellón
ef2fbc2b607d8492bcffe657a4645434;Cataluña;Barcelona
a080fc8a850289b27500f6b49cca2553;Comunidad de Madrid;Madrid
9c57bc60cfad5ee62d35d3f1ce4593a1;Galicia;Coruña
9539213aa8e023c01937bef95dc006da;Comunidad de Madrid;Madrid
69a43819c758c65a5befb0b471c954d7;Galicia;Coruña
8fdca8e349553f99bc738833a62c8802;Comunidad de Madrid;Madrid
0bb27263628258b8111a0262769fa9db;Comunidad de Madrid;Madrid
08061dc0fc165ed41288cc7acde738ee;Andalucía;Jaén
4ebdc7e6cd6102a022dadc49156d4ea8;Comunidad de Madrid;Madrid
f918546be4bec7104d117789ba758b2b;Comunidad de Madrid;Madrid
eb4a59a06b3948e851a7d7a830bcbc42;País Vasco;Bilbao
80146bc52c4f6af5239b23de2a20262b;Andalucía;Granada
4091f77d8c768fc3e81c20761471761d;Comunidad de Madrid;Madrid
0dfbed20065e425d2eaefb101f9816c0;Andalucía;Jaén
26bad72add1f86e08a776ce4ffdaf1ca;Andalucía;Sevilla
e174dc2de86d60fee178170a154c05e7;Andalucía;Córdoba
612170e34b97004b3ba37eae81836b4c;Comunidad Valenciana;Valencia
2a84855fd20af891be03bc5924d2b453;Comunidad de Madrid;Madrid
cf2384dd2f1dddea3f838efed0945e65;Andalucía;Almería
377bc18334c78dd2f1535ef22a3ad225;Galicia;Ourense
439a47cc365d6e3bd526812ea9de3c29;Andalucía;Jaén
6ba4733aa33f6386e9fb0c0fd3993b38;Comunidad Valenciana;Castellón
4b39558c138930b9e5489c93b6df5fe3;País Vasco;San Sebastián
4b9750c8ad28220fe6702d4ecb7c898f;Andalucía;Sevilla
278b6e0b20c4f61fefaa0577943d7a35;Castilla y León;Palencia
ba8e85df286308fe68a2ce83a8f8b2d6;Castilla y León;Salamanca
2059c39f76271d4ca3f15b5ffaccc8b8;Galicia;Coruña
5a05a16bb50629ee31afab8a6d4c2674;Comunidad Valenciana;Alicante
edb65fe661681b1c0de8bd47c8655855;Comunidad de Madrid;Madrid
8cbac7e12637ed9cffa18c7875207478;Castilla y León;Valladolid
fdb9095204a334cd8872252ffec6f2db;Comunidad de Madrid;Madrid
0cab2da43793a6f3c5ed8514c5f54627;Galicia;Coruña
5b97c06a046398e7005b2b7c0d707a92;Comunidad de Madrid;Parla
aae3bfea055532c57fb453ed3ec80b30;Andalucía;Córdoba
866558b3bccef2dbc6d29a2b5995016f;Galicia;Pontevedra
cb5df0dcb9e280b1780e9d589889f2c7;Andalucía;Cádiz
9bcdfa7b615b3abb9461d9e3ad9886ae;Castilla y León;León
271c58a1d139c45eaf3316107c6d3a3b;Comunidad de Madrid;Madrid
2dee2ce60de9709b1a24083217181a1f;Principado de Asturias;Gijón
a154d7316f158bb42e6fa18bbe3afd3a;Comunidad de Madrid;Madrid
f84fa566034f5e8e880a07ec624c56af;Andalucía;Jaén
4c1c7281388a33dd06daac44f9fadbd1;Andalucía;Almeria
2063dd1b9f568df1c16741ea7d3e6adb;Galicia;Lugo
9cea4682e16655f7da87f406902e989e;Galicia;Lugo
b1ac6ea7895bc3dd6f0f6f4abbdd2821;Comunidad Valenciana;Castellón
851773c885feb5e2da3b4f82bc2b17ce;Andalucía;Almeria
0ff83046c3fa22efee8ecf291888b191;Comunidad Valenciana;Alicante
2b2fed75b8e5ea3a052fc4c0825da485;Comunidad de Madrid;Móstoles
9f50216bfd01913736a55a11b55ea842;Andalucía;Sevilla
2d518637f53161b973e01f56ea4bb88e;Comunidad de Madrid;Madrid
aafe36600ce604f205b86b5084d3d767;Castilla y León;Zamora
efff9341f3f8f5237b44ff67ed36a7bf;Castilla-La Mancha;Albacete
a7d0f8dd44f57ef6de7f7f02e3d82630;Comunidad de Madrid;Madrid
5b07547f10dd980738a1a27f685af669;Andalucía;Cádiz
a99504ac23ed125aaf5302af6cc30af9;Andalucía;Málaga
5882820ef11c4c068eea0677a7a879b4;Comunidad Valenciana;Alicante
7357b52d27cbaa90f81a96cbc1279396;Comunidad de Madrid;Fuenlabrada
180c3376aff0e43dd5788709df48a843;Comunidad de Madrid;Madrid
b4b447d715f9ab302a188fb43d3e96b3;Comunidad de Madrid;Madrid
5e25c632f9db6cfb8bc100421c2737b6;Castilla y León;Ávila
f4c4daa86e30c7e5a553a8d518ac03a5;Galicia;Pontevedra
398cb257329ef7af7f1943a8974a3cbc;País Vasco;Bilbao
4003520d80d0bad1d5623f7aa3c63cda;Cataluña;Barcelona
3289d8c3eef4873f91ce0b1343c0dd58;Andalucía;Cádiz
b0f2a6122a90a93eb03e68653dd960e3;Galicia;Coruña
6c1b6d0c604b776f844125f911eb7377;Comunidad de Madrid;Madrid
c4af86330efa7a2620772227d2d670c9;Andalucía;Jaén
a888faf2d1baececa6baf9c3d603ee1f;Galicia;Pontevedra
681fce914360217db47784ae28905a96;Galicia;Lugo
31be790e64fc99f8ff48ec2bd18a3104;Andalucía;Granada
7b3447b497e55af8c15fc7bd89d7b81a;Comunidad de Madrid;Madrid
e560e4022d8f7aebf155db95946c5c0f;Comunidad de Madrid;Madrid
2f9b7ce230a057a98a9f5df5893ee36c;Andalucía;Córdoba
41b39e28db005d9731d9d485a83b4c38;Andalucía;Córdoba
809413606dbfe5deefd2db646693ef67;Comunidad de Madrid;Madrid
609e1a9a6c2539919b8205cf7c4e6ff0;Castilla y León;León
c3e2398fcc7e581cda2e546557bf6968;Comunidad de Madrid;Madrid
740205fedfe4e90ca6857bc77db0f2b4;Andalucía;Granada
c79151301b9d90985d1fa52879213105;Galicia;Lugo
3e46a38ee171c503c3b4a3f23fe3bf0c;Andalucía;Sevilla
3d4b1ae7539303b5704493798893e82c;Comunidad de Madrid;Madrid
bdf0d02d36a1d839d0c39c4a887cdd49;Andalucía;Málaga
65a7c0788e4d632ccb5e1b594b87f0bb;Comunidad de Madrid;Madrid
d7f1cfc638473be93baedbfd02208016;Cataluña;Lleida
001cca7ae9ae17fb1caed9dfb1094831;Castilla-La Mancha;Albacete
7f35f9daf223da737b78738fbae4d977;Andalucía;Granada
2eb70248d66e0e3ef83659f71b244378;Andalucía;Málaga
6061155addc1e54b4cfb51c1c2a32ad8;Andalucía;Málaga
8b87cd0d43d49b9bdf40f56229364d59;Comunidad de Madrid;Madrid
52a50b42accf164f9f019941e5759d9b;Andalucía;Huelva
c6bda72e4dbf5c5866b13cb1810c6d03;Comunidad de Madrid;Madrid
270572bb714b00531be85e16e1550f26;Andalucía;Málaga
16bdc8cefd0e32a6f0824d296c5ad14a;Andalucía;Almería
4a82c4af97ffc0fb2dc26bfdc03b1842;Comunidad de Madrid;Madrid
3985a3c45be355a4c57fde108bfabd1c;Comunidad Valenciana;Alicante
07e8e8fc5222bb358e6f259da3197074;Comunidad de Madrid;Madrid
cd06602b43d8800bd0afad514919d35c;Comunidad de Madrid;Madrid
8f0fbe2cd4d472157dc1cdef6edecaa9;Comunidad de Madrid;Madrid
f44b6f775a2b390380e0e30b5c9d3eee;Comunidad de Madrid;Madrid
365e4bce19bda0082c3d15d83fdb8bcd;Andalucía;Almería
2e0dba2da448400b1c11d7b4b22f32a4;Andalucía;Córdoba
e882b2a25a10b9c057cc49695f222c19;Cataluña;Tarragona
734def04b237117a09321dd6d8f3f2a2;Andalucía;Málaga
28c7d8743fbc8679f484868cc0fcaefb;Andalucía;Almería
9baf5cb77970f539089d09a38bcec5c3;Andalucía;Jaén
e3dd723429d1b23614b7fa85e2c7a853;Andalucía;Granada
f4a04f7be452aa3bb31760bf00055dd0;Andalucía;Córdoba
dbc22125167c298ef99da25668e1011f;Comunidad de Madrid;Fuenlabrada
bc302730ea8cf49b5c74f579febb5bbf;Andalucía;Málaga
e64ddbe1cbcf4f2fc3092b7c481f3f9d;Comunidad de Madrid;Madrid
56e361f411e38dcef17cdc2a3d99628b;Andalucía;Cádiz
048c2757535328e0d7dac690ad3c0aae;Andalucía;Málaga
bdb3edbaee43a761e2d4f258dc08f348;Andalucía;Almeria
b127efdabeffb5d559349c7b172eb75d;Comunidad de Madrid;Madrid
951e8cef368f09bb3f3d03c00ca4702c;Andalucía;Granada
33d677f27a69b84051204ee4ae76eaca;Castilla y León;Salamanca
b88e7c57cb2d8b973b7dd4a2bfa14b36;Galicia;Coruña
1967a9e2ad6f51802b093147d861df58;Comunidad de Madrid;Madrid
9da15f4a4ea758d9eeb49000dbe57e22;Andalucía;Jaén
d91fb3b7d041e83b64a00a3edfb37e4f;Andalucía;Cádiz
749e7cdabbaf72f16677859e27874ba5;Andalucía;Cádiz
3d5d0dc7073a299e31fa718ce1bc00b6;Cataluña;Barcelona
688756f717c462a206ad854c5027a64a;Andalucía;Cádiz
56a8b450e802502ba53a9885ee38e29f;Andalucía;Granada
9b00ed88b7fdb95d6ff76e27c1b52d16;Comunidad de Madrid;Madrid
4be6b962d83299498bae2190f95d6566;Andalucía;Cádiz
c13fb473e7cb8b83ccd543c094df0608;Comunidad de Madrid;Madrid
17998cf586426bf0f2c3726cb0a4b211;Comunidad de Madrid;Madrid
c88f62b4c386a59281014d677864d016;Galicia;Pontevedra
c864036feaab8c1659f65ea4faebe1da;Galicia;Ourense
8d899e15a5925f097cca50faa49b15e3;Andalucía;Huelva
79565f7d5603b24ddf07ade262547f2f;Andalucía;Granada
ba143b05f0110f0dc71ad71b4466ce92;Comunidad de Madrid;Madrid
4e0d109ccfba9a1151c103049880c857;Cataluña;Gerona
89dda63a3c907c468ec88c310ed91213;Comunidad de Madrid;Madrid
c522be04e020c1e7b79f3acff36513d5;Andalucía;Málaga
5f5b43b2bffa8656e4bc6efeb13cc649;Comunidad de Madrid;Madrid
87f3e35268860433e13d577825aada95;Andalucía;Jaén
c5e60e39c0f42b8e827daa13cff74afa;Comunidad de Madrid;Madrid
bca9230d3bbb4efa51872bf605a2f1ad;Comunidad de Madrid;Madrid
4bc3d93e4a5f88a598d3d8ce4ae510b3;Comunidad de Madrid;Madrid
6e864f5c4669eff3d98140a07cc50202;Comunidad de Madrid;Madrid
7bcd7c5f8631701474db233ccf1c094b;Comunidad de Madrid;Madrid
8b2d4ab22f42c5cfc338b846decfda60;Galicia;Lugo
d9bd94811c3338dceb4181f3dbc0c73e;Comunidad de Madrid;Madrid
e70053bf73d1b5863932e53a9fa47496;Comunidad de Madrid;Madrid
dbd66278cbfe1aa1000f90a217ca4695;Comunidad de Madrid;Madrid
e7d5b006eb624f13074497221eb37807;Andalucía;Córdoba
6c9875b2f94ba781186f0c1aed8d1687;Andalucía;Sevilla
d63f306de130e0391d38a792541723b8;Comunidad de Madrid;Madrid
2f74af7a0ee5636f12c2336f9fffed47;Comunidad de Madrid;Madrid
c7fdb77fdbff3c41981bc52f787e959e;Andalucía;Córdoba
04fdea0c111866e6cf812f1570d6b5bd;Comunidad de Madrid;Madrid
63b464dbf392c7b80d12d932fa7cafed;Comunidad de Madrid;Madrid
747c1cdcd1737dcfbd1547f6eb6f2cf3;Andalucía;Granada
2b402d5dc42554061f8ea98d1916f148;País Vasco;San Sebastián
9c068d10aca38e85c50202e17b4a7e88;Cantabria;Torrelavega
7c67e1448b00f6e969d365cea6b010ab;Andalucía;Córdoba
9ef932e837d8b7f392c0bfee9d359dc2;Andalucía;Granada
d8bf0fc082fd4a77fc2e5679b6c00133;Comunidad de Madrid;Madrid
66dc1b1632bd6a3e508510c5b3492107;Andalucía;Sevilla
a7ecf689b40a44361e259b28939023e4;Castilla-La Mancha;Toledo
939e6227d6964a11a70aa91243e418f2;Comunidad de Madrid;Móstoles
db1f0f7c7e5e87f40b62226f020bb297;Galicia;Ourense
91f0eec23d4a61d7d7caeefa3f0ad1ca;Castilla y León;Zamora
edf3fabebcc20f7463cc9c53da932ea8;Comunidad de Madrid;Madrid
