seller_id;seller_autonomous_community;seller_city;lat_seller;long_sell;id_ac;count_sold;review_avg;delta_eff;delta_est
89c127985a8b130cfa45c1d36764017a;Andalucía;Jaén;37.7667;-3.7711;1;7;5;11.06388889;21.34340278
89d9a386b0b6e5fc8403071b03f7206a;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;2;4.5;13.49513889;31.27604167
89dda63a3c907c468ec88c310ed91213;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;2;4;25.44027778;30.59652778
89de2d6f23e9746ff309705b23581faa;Galicia;Ourense;42.3364;-7.8633;12;8;3.714285714;9.7;23.28541667
89f69225956f951295ca4c7fb1266553;Cataluña;Gerona;41.9833;2.8167;7;11;3.909090909;8.913194444;21.11111111
8a130737016f838139d31878787a39c9;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;56;4.189655172;8.052777778;19.12847222
8a1ff5c35f6595a73fef4c7b96e4908a;Galicia;Coruña;43.3713;-8.4188;12;2;3;10.340625;29.00798611
8a207b6080964f3c1fc9d35bd6096ba4;Andalucía;Huelva;37.25;-6.95;1;2;4;22.71423611;27.03125
8a2d12a90e92f012ce5226fc6592b653;Galicia;Coruña;43.3713;-8.4188;12;18;3.764705882;7.401041667;24.54305556
8a32e327fe2c1b3511609d81aaf9f042;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;132;4.109489051;8.012847222;21.76701389
8a40ae794fa3f9892cee24bd5af0488b;Galicia;Coruña;43.3713;-8.4188;12;6;4.5;21.12569444;33.23993056
8a43128d7f9a3db592b866e6861a6cce;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;3;3.5;5.522222222;20.67430556
8a432f4e5b471f8da497d7dc517666e2;Andalucía;Sevilla;37.39;-5.99;1;92;4.108910891;6.082986111;18.50104167
8a87611c08849ffeeccab52aa798b6c7;Galicia;Coruña;43.3713;-8.4188;12;12;4.166666667;10.88680556;38.49444444
8a8835a43bda99fd37310ad76c457510;Andalucía;Almeria;36.8403;-2.4681;1;2;2.5;7.462152778;11.71909722
8a9260f2b0340411d6d2a56bcf4f7378;Comunidad de Madrid;Fuenlabrada;40.2833;-3.8;8;8;4.75;7.855555556;20.36354167
8ab42aa58097fd4668d60cc648225d5f;Aragón;Zaragoza;41.6483;-0.883;2;20;4.130434783;8.819791667;25.32743056
8ae520247981aa06bc94abddf5f46d34;Castilla y León;Zamora;41.5033;-5.7556;5;65;3.923076923;8.763888889;27.25486111
8b11118053756a9a2932f447e11fc1b5;Andalucía;Almeria;36.8403;-2.4681;1;1;1;11.90902778;52.05972222
8b181ee5518df84f18f4e1a43fe07923;Andalucía;Granada;37.1781;-3.6008;1;1;5;14.56041667;35.61041667
8b2492b7ff4468839593fafeed55bad9;Cataluña;Tarragona;41.1187;1.2453;7;29;4.344827586;9.108333333;20.13402778
8b28d096634035667e8263d57ba3368c;Andalucía;Huelva;37.25;-6.95;1;140;3.930232558;10.203125;23.42291667
8b2d4ab22f42c5cfc338b846decfda60;Galicia;Lugo;43.0167;-7.55;12;6;4.166666667;15.05173611;32.23159722
8b321bb669392f5163d04c59e235e066;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;939;4.022316684;10.67013889;21.475
8b655f0855926bcb49f5835d38dfddf6;Andalucía;Jaén;37.7667;-3.7711;1;5;4.2;4.150694444;8.464583333
8b87cd0d43d49b9bdf40f56229364d59;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;5;4.25;15.34236111;22.021875
8b8cfc8305aa441e4239358c9f6f2485;Galicia;Ourense;42.3364;-7.8633;12;15;4.2;12.75833333;26.27291667
8b9d6eec4a7eb7d0f9d579ce0b38324d;Cataluña;Tarragona;41.1187;1.2453;7;48;4.254901961;8.081944444;19.47986111
8bb48dc19fccaa8613b6229bf7f452a2;Andalucía;Málaga;36.7194;-4.42;1;81;4.023255814;9.750694444;23.48055556
8bd0e3abda539b9479c4b44a691be1ec;Comunidad Valenciana;Castellón;42.1611;-1.7603;10;7;4.428571429;17.99548611;29.76597222
8bd0f31cf0a614c658f6763bd02dea69;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;32;4.064516129;7.430902778;20.72638889
8bdd8e3fd58bafa48af76b2c5fd71974;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;11;3.818181818;5.977777778;20.67986111
8c0de775f52fe41590b376a3b7c50f68;Andalucía;Cádiz;36.535;-6.2975;1;9;3.75;4.098611111;12.00138889
8c16d1f32a54d92897cc437244442e1b;Castilla y León;León;42.6056;-5.57;5;107;4.12962963;9.347222222;24.41388889
8c351ed7c326c62123318f4f3246e906;Andalucía;Cádiz;36.535;-6.2975;1;2;4.5;10.10486111;23.82951389
8c3b533c63cca56240f94f1e3a6b18ef;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;5;3.2;48.54930556;34.96875
8c5e007d7bd5693fa1386ffefbc99f6c;Andalucía;Jaén;37.7667;-3.7711;1;9;4.727272727;7.79375;13.53888889
8c91bfea4263b8fba54081460693e2a1;Comunidad Valenciana;Castellón;42.1611;-1.7603;10;2;1;12.12951389;29.69791667
8c9348f33ae3dada25c99c99ade2af78;Andalucía;Sevilla;37.39;-5.99;1;2;3.5;10.17048611;29.33611111
8ca1551acf9832a4cf467bbbac15851f;Galicia;Ourense;42.3364;-7.8633;12;11;4.5;8.951388889;26.31527778
8ca5b19e0263150d2c57afdde2b3d011;Andalucía;Málaga;36.7194;-4.42;1;3;4.666666667;4.430555556;12.45972222
8cb7c5ddf41f4d506eba76e9a4702a25;Aragón;Huesca;42.1333;-0.4167;2;2;5;16.01319444;27.04722222
8cbac7e12637ed9cffa18c7875207478;Castilla y León;Valladolid;41.6528;-4.7236;5;67;4.304347826;12.29722222;25.26770833
8cc6a0e5738e61a87b03c78b2ba9db4b;Comunidad de Madrid;Leganés;40.3281;-3.7644;8;24;4.041666667;9.509027778;25.07777778
8ccf3cf69651cc1d8a02c8bfaf3b8568;Andalucía;Córdoba;37.8845;-4.7796;1;2;5;25.70659722;28.69618056
8cf21434553b02cbd37c0bbd07e041b0;Castilla y León;Zamora;41.5033;-5.7556;5;2;4.5;11.2125;25.36388889
8d46553a36e68f95350a200c12f8f2e2;Andalucía;Málaga;36.7194;-4.42;1;13;3.733333333;17.39375;31.40069444
8d79c8a04e42d722a75097ce5cbcf2ef;Baleares;Manacor;39.57;3.2089;3;26;4.423076923;12.75902778;31.34861111
8d899e15a5925f097cca50faa49b15e3;Andalucía;Huelva;37.25;-6.95;1;4;5;6.392013889;15.35833333
8d92f3ea807b89465643c219455e7369;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;3;3.666666667;40.05555556;29.78333333
8d956fec2e4337affcb520f56fd8cbfd;Andalucía;Granada;37.1781;-3.6008;1;210;4.1;7.439583333;18.42430556
8daab2245ebdc277c51098d01c5ad8ef;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;16;3.5;9.253819444;26.884375
8dd386be0767c330276ea6a3f96532d3;Castilla y León;Soria;41.7667;-2.4667;5;1;5;10.29305556;19.11527778
8de8fe3af4449ed695d2434c933ed73e;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1;1;10.05694444;29.33888889
8def3db7f272735afb2ecd03aeca09a7;Cataluña;Barcelona;41.3825;2.1769;7;2;3;2.659375;11.42118056
8dfbc5ff27df12f6cef751d3b9554222;Galicia;Coruña;43.3713;-8.4188;12;4;5;11.18784722;21.33090278
8e29d051f810eb22959ede205b462b9f;Andalucía;Granada;37.1781;-3.6008;1;2;2;31.75243056;26.92326389
8e2b3afb420011ef0c88c9d5f11ea526;Andalucía;Málaga;36.7194;-4.42;1;11;3.666666667;5.002083333;15.53888889
8e34331b7eedd03be4e5d965c1956225;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;5;3.8;12.425;20.44305556
8e4f041ff58e7845456d3482524014b3;Comunidad Valenciana;Valencia;39.47;-0.3764;10;2;4.5;24.08055556;31.75694444
8e670472e453ba34a379331513d6aab1;Comunidad de Madrid;Móstoles;40.3166;-3.85;8;1;5;86.00138889;50.28680556
8e6cc767478edae941d9bd9eb778d77a;Comunidad de Madrid;Parla;40.2372;-3.7742;8;106;4.075471698;15.29826389;29.02986111
8e6d7754bc7e0f22c96d255ebda59eba;Andalucía;Huelva;37.25;-6.95;1;80;4.303370787;14.18333333;20.15069444
8e8a7ce9f2f970dc00e2acf6f6e199f6;Cataluña;Tarragona;41.1187;1.2453;7;65;4.078125;9.581944444;23.04583333
8ea394aed8138685abe1eb9f25e1021d;Andalucía;Sevilla;37.39;-5.99;1;2;3;11.29027778;20.04166667
8eb88b0acb3f90a717ad659221471fa7;Castilla y León;Valladolid;41.6528;-4.7236;5;2;3;12.25208333;29.41979167
8ec76bb0965af3f007692b26fa9d6623;Castilla y León;Burgos;42.35;-3.6822;5;1;4;11.30972222;23.35347222
8ed8ea9a57c862f2c18c2fe41f601d56;Castilla y León;León;42.6056;-5.57;5;19;4.263157895;8.250694444;23.31041667
8f0fbe2cd4d472157dc1cdef6edecaa9;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1;5;10.94583333;17.04791667
8f119a0aee85c0c8fc534629734e94fd;Andalucía;Córdoba;37.8845;-4.7796;1;76;3.923076923;8.730208333;19.78611111
8f2b51a30523cdecddc2f179f351c7d6;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;7;3.285714286;13.59513889;29.12708333
8f2ce03f928b567e3d56181ae20ae952;Andalucía;Jaén;37.7667;-3.7711;1;153;4.282894737;12.025;21.40902778
8f54d64f28a993550aa7943f12572959;Comunidad de Madrid;Parla;40.2372;-3.7742;8;15;4.266666667;11.96597222;23.48680556
8f580d36c1e9d6fbce95283403c7d447;Andalucía;Granada;37.1781;-3.6008;1;8;4.285714286;9.999652778;23.29895833
8f78f0903005064036736c7173a5c2ed;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;13;4.4;16.17708333;25.51736111
8fb67a334bacec338885b4e9e1708073;Galicia;Pontevedra;42.4333;-8.6333;12;1;5;8.214583333;18.46041667
8fb791022c1fc8909664f48ab7dc636d;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;5;4.2;7.943055556;23.29444444
8fbd63429be6d3e5e6d1a709b6464802;Andalucía;Córdoba;37.8845;-4.7796;1;6;3.666666667;8.969097222;25.86944444
8fbe2ee446b97e128471be4ce983dc0d;Andalucía;Sevilla;37.39;-5.99;1;3;3.333333333;10.29652778;7.985416667
8fd3b4468f6425810648177996c14cbd;Andalucía;Huelva;37.25;-6.95;1;1;5;9.974305556;28.51875
8fdca8e349553f99bc738833a62c8802;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;22;4.047619048;8.739583333;21.58402778
8fe8786ee000001ab51d030dfd4a7bf1;Castilla y León;Soria;41.7667;-2.4667;5;5;3.4;16.35;33.64305556
8fec2e460530482132c436cfb5439925;Andalucía;Granada;37.1781;-3.6008;1;3;4.333333333;13.28611111;25.5875
8ff1a9df749e454105c55cda13e79143;Andalucía;Almeria;36.8403;-2.4681;1;12;3.4;11.16597222;20.42256944
8ff38bc3969e67c36c48343a07090f66;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;2;4.5;16.91527778;27.02673611
8fff28c4263ddec387f28d237fb42773;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;4;3.75;5.756597222;10.47847222
900ba814c251a692506d7834c1218441;Andalucía;Huelva;37.25;-6.95;1;87;3.988235294;9.771527778;20.33402778
901b460cdce0c64e471230d7f2f9f3a3;Comunidad Valenciana;Valencia;39.47;-0.3764;10;5;3.8;13.35625;31.70486111
902c99f1ac505c0d18778b61bcd636f7;Andalucía;Jaén;37.7667;-3.7711;1;4;4;4.429861111;7.140277778
903037660cf848a717166eb7a06d616e;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;43;4.422222222;7.600347222;21.31909722
90b36c5aeb728d5504a39f435bef0c5f;Andalucía;Granada;37.1781;-3.6008;1;5;5;11.28784722;22.22222222
90b57083da5d803237da74daec6dcb2b;Galicia;Coruña;43.3713;-8.4188;12;2;5;7.904166667;26.12777778
910a922b426b7ff95eaee129ad6c0e1f;Andalucía;Huelva;37.25;-6.95;1;2;4.5;14.63125;20.29791667
913fd0ebba70bb919f7254a02239173c;Castilla y León;León;42.6056;-5.57;5;1;5;13.43055556;20.7375
9140bd1d9de28b197dce077bdd687438;Andalucía;Jaén;37.7667;-3.7711;1;6;4.833333333;6.260416667;13.56458333
9140ef75cc8211c4035935e80e567204;Galicia;Lugo;43.0167;-7.55;12;1;5;12.17916667;25.20972222
91543f9849d68d023e17194926598543;Castilla y León;León;42.6056;-5.57;5;4;4.6;11.60520833;28.24236111
916748bc99315c2d202898ae58b1617e;Andalucía;Sevilla;37.39;-5.99;1;25;4.2;9.957638889;20.19444444
916c9de0b5ad957346eeeb12f332687e;Galicia;Coruña;43.3713;-8.4188;12;23;4.217391304;7.631944444;25.45173611
918717417d88a9f9ae9735567e6c7682;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;4;4.5;7.880208333;19.74618056
918f6fbcf3ab724d805867303e593a1b;Andalucía;Granada;37.1781;-3.6008;1;2;5;4.872916667;21.51909722
9198786624eaeb375793215cad26cfa6;Castilla y León;Burgos;42.35;-3.6822;5;9;4.555555556;10.75590278;29.69895833
91f0eec23d4a61d7d7caeefa3f0ad1ca;Castilla y León;Zamora;41.5033;-5.7556;5;11;4.545454545;16.46736111;28.45486111
91f5779a8731baca4809fdeade81803f;Cataluña;Lleida;41.6167;0.6222;7;6;4.666666667;16.51666667;29.68020833
91f848e9f4be368f4318775aac733370;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;63;4.262295082;8.858680556;20.83090278
9200e6ce317b67196b6b0bad4d4bd567;Cataluña;Barcelona;41.3825;2.1769;7;1;5;16.29652778;23.56180556
921323538c9f1c4e816f2720eac02bea;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;15;3.6;7.297222222;16.41944444
9261d76c62caaf0b24677c2ceb7f8f20;Castilla y León;Soria;41.7667;-2.4667;5;6;4.333333333;6.967013889;21.94479167
929f342384a6607afe143d789ade1316;Galicia;Ourense;42.3364;-7.8633;12;4;3.25;4.480902778;22.17256944
92c8bc6e8f925792247656fed09aad65;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;3;4.666666667;13.43576389;16.27847222
92d14edfb62ee5ae7fdff70b0f4e7233;Andalucía;Granada;37.1781;-3.6008;1;8;4.6;8.180902778;17.72222222
92eb0f42c21942b6552362b9b114707d;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;337;3.967836257;12.25138889;23.33333333
933446e9a59dece7ae9175103820ca8f;Galicia;Coruña;43.3713;-8.4188;12;2;1.5;24.02708333;89.34930556
934ed5cd1b9c1c7382d0a94a94b9e639;Galicia;Coruña;43.3713;-8.4188;12;1;1;13.12777778;44.44791667
939e6227d6964a11a70aa91243e418f2;Comunidad de Madrid;Móstoles;40.3166;-3.85;8;4;3.5;5.742013889;10.11944444
939f6e231201f26803cb5c3a3d2940b3;Andalucía;Huelva;37.25;-6.95;1;3;5;7.725;54.15625
93b9a99027bd8bd6af682aff18dd19bf;Andalucía;Almeria;36.8403;-2.4681;1;19;4.1;12.67777778;23.61493056
93bef6edaa84956e8e575016449b6351;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1;2;9.925694444;30.09097222
93dc87703c046b603023e75222018b45;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;34;4.375;15.99618056;28.53055556
94144541854e298c2d976cb893b81343;Comunidad Valenciana;Alicante;38.3453;-0.4831;10;68;4.092307692;10.21666667;26.68923611
941554c5757b73ba0e50aa7732310afc;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;3;4.333333333;5.880555556;29.27569444
94165aea8a35c3c21499cbcae239b16c;Comunidad de Madrid;Alcalá de Henares;40.4818;-3.3643;8;1;5;6.157638889;18.24930556
94231344608e603693b0a8891143f65d;Andalucía;Cádiz;36.535;-6.2975;1;3;3.666666667;11.99722222;23.37013889
9449f25aeaf531019b76999ea49a6949;Cataluña;Barcelona;41.3825;2.1769;7;10;3.7;8.418055556;19.51805556
9485a23c0430ba1d58d359391606fce6;Andalucía;Córdoba;37.8845;-4.7796;1;5;4;11.99895833;20.06215278
94b9108d4b637ba65bb4f1e53cfcf8d8;Andalucía;Cádiz;36.535;-6.2975;1;7;4.142857143;11.08333333;19.58194444
94c49f20a123aeb9360dbf80ff912bf6;Andalucía;Sevilla;37.39;-5.99;1;3;4.666666667;14.41319444;24.56111111
94ca168e8bcb407ab85c5da308863027;Andalucía;Córdoba;37.8845;-4.7796;1;5;4.2;6.758333333;16.11736111
94d76e96eedd976258cd3278ce56d5f2;Andalucía;Huelva;37.25;-6.95;1;1;3;7.032638889;13.51319444
94e93ce877be27a515118dbfd2c2be41;Andalucía;Málaga;36.7194;-4.42;1;30;4.206896552;13.70902778;22.19513889
951e8cef368f09bb3f3d03c00ca4702c;Andalucía;Granada;37.1781;-3.6008;1;62;4.03125;7.872916667;17.48472222
9523fb39dd240aa958e040f8183d64f3;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1;5;21.88263889;38.08333333
9535a841eecebed61a9fb1ac1cbb5597;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;2;4;9.502777778;26.43784722
9539213aa8e023c01937bef95dc006da;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;9;4.888888889;10.28541667;15.25902778
954e95f20808d7e5d11f0de292d078e0;Comunidad de Madrid;Móstoles;40.3166;-3.85;8;3;4.666666667;8.161111111;18.20069444
9558aa23f77a9e0a0eca83540999f43b;Galicia;Coruña;43.3713;-8.4188;12;2;5;20.87152778;22.52013889
955fee9216a65b617aa5c0531780ce60;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1281;4.014040562;8.298611111;20.00347222
9596c870880d900012f2e8e6e30d06d7;Comunidad de Madrid;Alcobendas;40.5333;-3.6333;8;22;3.681818182;10.70555556;24.54791667
9599519be538b98748162a2b48248960;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1;5;22.61736111;29.66875
95b293867b5862941c9cd74f756a3c68;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;9;4.333333333;19.25347222;17.51805556
95cca791657aabeff15a07eb152d7841;Galicia;Ourense;42.3364;-7.8633;12;1;4;3.717361111;29.02638889
95e03ca3d4146e4011985981aeb959b9;Cataluña;Barcelona;41.3825;2.1769;7;172;3.988304094;10.9375;26.709375
95ec4458365c4d11f452ccf538377619;Andalucía;Sevilla;37.39;-5.99;1;26;4.111111111;5.253819444;13.49097222
95f83f51203c626648c875dd41874c7f;Comunidad de Madrid;Fuenlabrada;40.2833;-3.8;8;50;3.875;9.935416667;24.73402778
960945e1a9535cbc0cd6ddd35fbe7ae8;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;28;4.034482759;4.850347222;13.34861111
9616352088dcf83a7c06637f4ebf1c80;Galicia;Pontevedra;42.4333;-8.6333;12;92;3.804347826;12.31805556;26.49791667
961dff0a659b4561334372337dd897d9;Cataluña;Barcelona;41.3825;2.1769;7;4;3.5;22.89583333;24.34444444
9646c3513289980f17226a2fc4720dbd;Andalucía;Huelva;37.25;-6.95;1;71;4.144927536;9.265972222;23.19930556
96493fab2fbb13a14d0c0e8772eef5c3;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;63;4.080645161;13.13055556;22.25416667
964ff64dc05b13811c6d0f41e0aa5f6b;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1;1;6.680555556;20.05347222
966cb4760537b1404caedd472cc610a5;Andalucía;Córdoba;37.8845;-4.7796;1;74;3.890410959;7.882291667;22.49027778
9674754b5a0cb32b638cec001178f799;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;85;4.202380952;6.142361111;17.58888889
96804ea39d96eb908e7c3afdb671bb9e;Comunidad de Madrid;Getafe;40.3047;-3.7311;8;37;4.027027027;12.3125;25.31041667
968268a686aa05d1f529fb07dff08130;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;12;4;6.132638889;21.01909722
968ee78631915a63fef426d6733d7422;Comunidad Valenciana;Castellón;42.1611;-1.7603;10;2;4.5;15.26458333;31.12951389
96e5dc09087bad639b4ee193104ec2e5;Cataluña;Tarragona;41.1187;1.2453;7;2;4;7.808680556;15.4875
96f7c797de9ca20efbe14545bed63eec;Andalucía;Córdoba;37.8845;-4.7796;1;1;1;1.946527778;15.09305556
972d0f9cf61b499a4812cf0bfa3ad3c4;Castilla y León;León;42.6056;-5.57;5;78;4.106666667;17.1875;26.20520833
973f21788dfab357250f69a8dcb7ddee;Comunidad de Madrid;Getafe;40.3047;-3.7311;8;9;4.090909091;26.36701389;20.53263889
974cf2cb8f4b7add98709c30df02fe10;Andalucía;Granada;37.1781;-3.6008;1;33;4.151515152;9.295486111;24.55555556
97512d3fc193b2d1dfcdba0f9d1f0f8a;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;12;4.166666667;8.072222222;16.11944444
977f9f63dd360c2a32ece2f93ad6d306;Andalucía;Huelva;37.25;-6.95;1;20;3.884615385;12.78194444;21.85902778
979e9f8b5b39dd243a2550c8b05aecf0;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;3;4.666666667;7.08125;21.09097222
97e4a63591ca439a2b8b7efd20e6e19e;Cataluña;Barcelona;41.3825;2.1769;7;5;4.4;6.109722222;13.24097222
97e50a621f8e801f4baf69e08687c192;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1;5;9.454861111;13.72638889
97e995629983723d11830a829bc2b246;Andalucía;Cádiz;36.535;-6.2975;1;5;2.4;13.37708333;30.49097222
9803a40e82e45418ab7fb84091af5231;Aragón;Zaragoza;41.6483;-0.883;2;11;3.866666667;15.26944444;29.55208333
980640c45d7a4635885491d077167e4d;Andalucía;Córdoba;37.8845;-4.7796;1;14;4.461538462;7.133333333;13.28402778
98115075dd26cb8835946fc6086f5d30;Andalucía;Córdoba;37.8845;-4.7796;1;4;4.25;3.230555556;7.146180556
984c273121e743dd14767befe6cb17f5;Andalucía;Jaén;37.7667;-3.7711;1;1;4;33.85;30.15625
9853a239ab7b7ebbdc3a21248d5b8e1f;Galicia;Ourense;42.3364;-7.8633;12;5;3.2;17.19270833;31.58333333
985c92cc412091f8529c12d7f23d3fef;Comunidad de Madrid;Torrejón de Ardoz;40.4614;-3.4978;8;12;4.333333333;6.597222222;19.89479167
989becdce12ebc39863c2bceab6f3ca1;Galicia;Coruña;43.3713;-8.4188;12;18;3.222222222;13.56388889;27.18888889
98dac6635aee4995d501a3972e047414;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;90;4.144230769;8.534027778;19.29618056
98dddbc4601dd4443ca174359b237166;Galicia;Lugo;43.0167;-7.55;12;2;3;8.230902778;17.92638889
98e164d549402270247f3c96a1a158ef;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;2;4.5;8.834027778;19.05763889
98f52e1020fe788c10c0418de4393fec;Cataluña;Lleida;41.6167;0.6222;7;1;4;9.267361111;21.36388889
99002261c568a84cce14d43fcffb43ea;Principado de Asturias;Gijón;43.5333;-5.7;16;36;3.891891892;15.29305556;26.66840278
9906e7aa42a3c067b7c9a564d01c4320;Galicia;Lugo;43.0167;-7.55;12;12;3.642857143;10.47048611;25.57986111
994f04b3718c2bab35c2adfa8afecd2a;Andalucía;Granada;37.1781;-3.6008;1;48;3.9375;9.832986111;20.46527778
9996ae921c50e8dff411ac69c0b4bb8b;Andalucía;Málaga;36.7194;-4.42;1;2;4;14.38159722;21.23402778
999f6d9a1c7c81f43be44c6b7d076210;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;2;2;4.690277778;27.75243056
99a25c39b28a74d1151c35c18d178292;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1;5;2.230555556;11.43402778
99a54764c341d5dc80b4a8fac4eba3fb;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;44;4.12244898;5.425694444;15.94583333
99cd94252748d2bdde08e17858233602;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;2;4.5;3.012847222;19.89479167
99eaacc9e6046db1c82b163c5f84869f;Andalucía;Málaga;36.7194;-4.42;1;66;4.121212121;12.35208333;21.41319444
9a03a4e9eb0b947652fae4f6121a3f5e;Andalucía;Huelva;37.25;-6.95;1;7;4.25;15.08194444;29.46388889
9a1aea68d3efa00862ec88c0768037d0;Andalucía;Huelva;37.25;-6.95;1;7;4.285714286;15.17916667;24.275
9a84ba99f5367fdbd4598363496f1ea2;Aragón;Huesca;42.1333;-0.4167;2;16;4.1875;7.834722222;33.32430556
9aa388272ee334b6ae07bc73706e254a;Comunidad de Madrid;Alcobendas;40.5333;-3.6333;8;6;4.125;5.877777778;23.12847222
9ac4f14370b1e24ddc58be041b7f99df;Aragón;Teruel;40.3456;-1.1065;2;5;3.8;9.150694444;22.62222222
9ac75591b69c3402684b6ce0310f22ee;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1;5;2.984722222;2.077083333
9add47bf45ce8e8c7db6b9cf670b1e09;Galicia;Lugo;43.0167;-7.55;12;43;3.857142857;10.96180556;23.23263889
9b00cad94ef3078faf6fba2e792c158f;Comunidad de Madrid;Leganés;40.3281;-3.7644;8;1;3;19.39930556;34.49722222
9b00ed88b7fdb95d6ff76e27c1b52d16;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;47;3.857142857;7.029861111;18.37118056
9b013e03b2ab786505a1d3b5c0756754;Andalucía;Córdoba;37.8845;-4.7796;1;172;4.122093023;6.345486111;17.08194444
9b1585752613ec342d03bbab9997ec48;Cataluña;Barcelona;41.3825;2.1769;7;3;5;5.83125;7.600694444
9b1ab052f5fca308ba743ac789ebb2e1;Galicia;Lugo;43.0167;-7.55;12;2;5;10.21388889;26.23854167
9b1f656ca3060f8af17a50d8a024b533;Andalucía;Almeria;36.8403;-2.4681;1;1;1;26.01527778;18.47777778
9b522ba7eae9e1d04082f267144583cc;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;4;4;7.634722222;12.25
9b76ad3d04236f76bc71c59470305e13;Andalucía;Málaga;36.7194;-4.42;1;2;5;5.747569444;15.76145833
9bade61a92bed55a25d2b67b9f4ed739;Galicia;Ourense;42.3364;-7.8633;12;2;5;9.656944444;27.41111111
9baf5cb77970f539089d09a38bcec5c3;Andalucía;Jaén;37.7667;-3.7711;1;32;4.40625;14.81388889;30.00902778
9bc484c87d79cd4874e05ca182658045;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;9;4;6.195833333;15.296875
9bcdfa7b615b3abb9461d9e3ad9886ae;Castilla y León;León;42.6056;-5.57;5;14;4.428571429;10.77256944;24.28125
9bf11dfc0bec77e5a23028043c3c5a8f;Comunidad de Madrid;Fuenlabrada;40.2833;-3.8;8;1;5;31.54444444;19.05833333
9c068d10aca38e85c50202e17b4a7e88;Cantabria;Torrelavega;43.3531;-4.0458;4;15;4.866666667;14.51666667;28.09722222
9c0e69c7bf2619675bbadf47b43f655a;Andalucía;Huelva;37.25;-6.95;1;150;4.107344633;10.97916667;21.44444444
9c1c0c36cd23c20897e473901a8fb149;Andalucía;Cádiz;36.535;-6.2975;1;6;4;5.229513889;9.879861111
9c3a1c416c765687bc79a04113269929;Comunidad de Madrid;Alcobendas;40.5333;-3.6333;8;1;5;6.085416667;17.03541667
9c3c24eca51c52b91c1de727d2a2ae06;Comunidad Valenciana;Alicante;38.3453;-0.4831;10;5;3.2;10.15694444;34.28402778
9c4d31c7e46ab03a43fc06e3142afd4e;Cataluña;Barcelona;41.3825;2.1769;7;2;4;6.894444444;14.24270833
9c54608f0996c32ae4743089d915f845;Galicia;Pontevedra;42.4333;-8.6333;12;3;5;11.26458333;28.08819444
