seller_id,seller_autonomous_community,seller_city,lat_seller,long_sell,id_ac,count_sold,revenues,review_avg
740205fedfe4e90ca6857bc77db0f2b4,Andalucía,Granada,37.1781,-3.6008,1,1,229.9,4
7402d13c03a7e91366337cd1de471144,Galicia,Lugo,43.0167,-7.55,12,4,528.38,4.833333
741f8c587cb4248ebc5b779a0e8e0e51,Andalucía,Córdoba,37.8845,-4.7796,1,5,89.95,5
744dac408745240a2c2528fb1b6028f3,Galicia,Pontevedra,42.4333,-8.6333,12,79,22490.6,5
74636e24f01da9268b0ed88dacd8513e,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,4,776,5
747c1cdcd1737dcfbd1547f6eb6f2cf3,Andalucía,Granada,37.1781,-3.6008,1,1,193.1,3.333333
747e73c01a4593d4cf60dcf970fd2689,Islas Canarias,Puerto del Rosario - Fuerteventura,28.5,-13.8667,13,3,2217.99,3.6
74871d19219c7d518d0090283e03c137,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,6,550.04,4.148148
7494d0dcba8551df6cf37f1b905dc2f7,Andalucía,Almeria,36.8403,-2.4681,1,1,45.9,4.071429
749e7cdabbaf72f16677859e27874ba5,Andalucía,Cádiz,36.535,-6.2975,1,1,41.9,5
74a9b9bddf14ece02beb81f52c41a88d,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,95,4.666667
74bafed391319577bce6f4d2acc0589a,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,1847,4
74c7dec0a384d8a05950e629bd23bde9,Andalucía,Jaén,37.7667,-3.7711,1,5,187.68,4.2
750303a20e9c56b2a6bc45cdce0b897d,Aragón,Zaragoza,41.6483,-0.883,2,54,8085,4.112903
751bdc4d83a466c7206cd42e8f426b03,Andalucía,Jaén,37.7667,-3.7711,1,54,6648.93,4.146341
751e274377499a8503fd6243ad9c56f6,Andalucía,Málaga,36.7194,-4.42,1,1,218,5
75745ef7bc7d4f3ea3380f6f5303f514,Región de Murcia,Murcia,37.9861,-1.1303,17,3,228.4,5
7586919161935337bf6b6d7ff5779648,Cataluña,Barcelona,41.3825,2.1769,7,11,1664.71,3
75a4764c108403a7a0575140cb22287c,Comunidad Valenciana,Alicante,38.3453,-0.4831,10,5,716.9,3
75d34ebb1bd0bd7dde40dd507b8169c3,País Vasco,Bilbao,43.2569,-2.9236,15,62,15048.28,5
75fbb52eda0cbc24f479d3b2fbfa8d3e,Aragón,Zaragoza,41.6483,-0.883,2,40,1130.99,3.946429
75fdd0a732287f9497b179f6bd445d32,Andalucía,Málaga,36.7194,-4.42,1,1,59.9,5
761681a821d8275bc79f552116d06869,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,354.92,4.375
762ed976527cddf02787edba70fffa2a,Galicia,Ourense,42.3364,-7.8633,12,3,179.8,4.428571
762fafdaa57a532ee0119731697579dd,Andalucía,Sevilla,37.39,-5.99,1,4,206.7,4.2
76623fde66e6b63b59440fd34160512d,Andalucía,Cádiz,36.535,-6.2975,1,3,65.4,3
7681ef142fd2c19048da7430856b5588,Andalucía,Cádiz,36.535,-6.2975,1,57,31941.81,4.162963
76833248bbc0e65a0293ec62023e4396,Andalucía,Málaga,36.7194,-4.42,1,2,2399.98,4.138462
768a86e36ad6aae3d03ee3c6433d61df,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,16,587.46,5
768de2a4fc06aacecb9a586ccc30746a,Región de Murcia,Murcia,37.9861,-1.1303,17,14,475.6,4.714286
76c47a299e4a8fe992316a85865acbe9,Andalucía,Granada,37.1781,-3.6008,1,6,1024.46,5
76d336555bb25f3165d2f0d6da719c40,Andalucía,Sevilla,37.39,-5.99,1,2,330,4.120301
76d5af76d0271110f9af36c92573f765,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,130,33461.6,3.980831
76d64c4aca3a7baf218bf93ef7fa768d,Galicia,Coruña,43.3713,-8.4188,12,64,16911.8,5
76de363de16dacc923eec8daf91df504,Castilla y León,Ávila,40.65,-4.6833,5,2,360,4.666667
76ea5315acb3f5f7ade3cd261faf922a,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,15,1087.06,4.333333
77128dec4bec4878c37ab7d6169d6f26,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,6.5,4.230769
7722b1df1b0e383e000397b2c11e3e19,Andalucía,Granada,37.1781,-3.6008,1,130,7094.09,4.5
77530e9772f57a62c906e1c21538ab82,Galicia,Coruña,43.3713,-8.4188,12,313,46610.4,3.642857
77714512e8d4dda9c234da8e3faf16e4,Andalucía,Cádiz,36.535,-6.2975,1,4,243.4,4.666667
777a0c55737f34ffeb78010f7542ab41,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,6,452.5,4.888889
778323240ce2830d68aab11794e00bfb,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,189.98,5
77a515caa36327151d1cc6c32a9f00e1,Andalucía,Córdoba,37.8845,-4.7796,1,26,2217.39,5
77dcbb67ccb3659bd58eaf5661560a30,Comunidad Valenciana,Valencia,39.47,-0.3764,10,2,984,5
77e4abfd739aed9c46480f90f81c0eb4,Región de Murcia,Murcia,37.9861,-1.1303,17,17,3736.99,4.190476
77fccaae319668a8ab6cd0fd16aec48c,Cataluña,Tarragona,41.1187,1.2453,7,11,1667,3.833333
7813ea3ebd9411dc600b4dd01f7a97b9,Andalucía,Jaén,37.7667,-3.7711,1,9,1599.4,4
7816cd9c5b1238e320545f5bf7eb80e8,Andalucía,Granada,37.1781,-3.6008,1,1,489,4.181818
781a66c0d89e30814d49fe8b5e14cd07,Andalucía,Málaga,36.7194,-4.42,1,1,115,5
782f78b632a43875dd5b53e3e49c9564,Andalucía,Málaga,36.7194,-4.42,1,2,146.01,4.857143
784ba75dd9d20200c4caed3d7a77141a,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,21,8295.13,5
78744a20ee2f80ba64f6804c25def2b8,Islas Canarias,Las Palmas de Gran Canaria,28.1272,-15.4314,13,6,2715,4.147059
78813699ffac347fe27dba345a5f1551,Comunidad Valenciana,Valencia,39.47,-0.3764,10,1,152.42,2.666667
788e857f317e53de488d393e65a80f45,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,11,1210,4.041667
788f22bafdd7ab0e1e79f19db72f16a4,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,125.8,3
78a4d36f65a019172c6154468831a69f,Andalucía,Huelva,37.25,-6.95,1,7,1545.5,4.75
78ba5933c21686d1c2f64669c8c459e7,Andalucía,Jaén,37.7667,-3.7711,1,2,191.8,5
78c99c6dff4eeae5be99bf635ed21e3f,Andalucía,Almeria,36.8403,-2.4681,1,31,2030.88,4
78ef7e885d17f35e2382a47aae8b8cce,Comunidad Valenciana,Alicante,38.3453,-0.4831,10,3,388,3
7901646fdd36a55f564ffaf2dbccaaf7,Cataluña,Barcelona,41.3825,2.1769,7,22,11857.08,4.2
791cfcfe22fe4a771ece27f90017da92,Andalucía,Granada,37.1781,-3.6008,1,2,596.26,3.666667
79565f7d5603b24ddf07ade262547f2f,Andalucía,Granada,37.1781,-3.6008,1,8,385,4
7957cac1a02f45d0a4a7e45626382ec2,Galicia,Coruña,43.3713,-8.4188,12,1,343,4.102941
7963e546f34e098b578f9ad102494601,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,60.99,4.090909
7994081388d55b9cf976c050653dd359,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,1020,5
7994b065a7ffb14e71c6312cf87b9de2,Castilla-La Mancha,Cuenca,40.0667,-2.15,6,5,453,5
79a679c36c08d606b3fd47ead9de109b,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,935,1
79b93a308a97792cf53ac75f46da00b5,Cataluña,Barcelona,41.3825,2.1769,7,1,99.9,3.951613
79ebd9a61bac3eaf882805ed4ecfa12a,Galicia,Pontevedra,42.4333,-8.6333,12,128,15092.79,4.636364
79ed755314cfe6df0daef2c6cd3022cd,Andalucía,Córdoba,37.8845,-4.7796,1,23,3907.5,3.833333
79ee721b6f766066a80264402548d359,Andalucía,Huelva,37.25,-6.95,1,2,538,4.086844
7a073a40a9d3f1fee8bc45670ea1e909,Galicia,Ourense,42.3364,-7.8633,12,1,95,5
7a188843479798ca813108fa7b959286,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,149.7,4
7a241947449cc45dbfda4f9d0798d9d0,Comunidad de Madrid,Parla,40.2372,-3.7742,8,62,8027.63,4.6
7a2d2949aea47fab95fd98d6c9f618b1,Galicia,Coruña,43.3713,-8.4188,12,11,1638.99,4.110599
7a425d299613df3e613bcf9d2eaf5c49,Cataluña,Barcelona,41.3825,2.1769,7,18,1218.8,3.6
7a67c85e85bb2ce8582c35f2203ad736,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1150,141745.5,4
7a704e63bb29c446869efde5d57524c8,Galicia,Ourense,42.3364,-7.8633,12,1,94.49,4.129412
7a91bf945c6fae0779f1c61ce97fe45c,Cataluña,Tarragona,41.1187,1.2453,7,5,799.5,5
7a9c12e235c36247c3c81f50d6ea9cea,Andalucía,Almeria,36.8403,-2.4681,1,5,983.9,4
7aa4334be125fcdd2ba64b3180029f14,Andalucía,Granada,37.1781,-3.6008,1,215,16234.81,4.296296
7aa538dd6e114e503a2e6154ea352253,Andalucía,Huelva,37.25,-6.95,1,5,1016.68,4.28125
7ab0dd5487bab2dc835337b244f689fb,Andalucía,Huelva,37.25,-6.95,1,1,12.5,4.16129
7ad32824caee82087b3e2e5f33b1bf32,Andalucía,Granada,37.1781,-3.6008,1,148,22505.1,4.5
7ad41305e96a6cab8294cd65891e9a86,Andalucía,Jaén,37.7667,-3.7711,1,2,180,5
7adbd3210a7b3cc2235e225eef33574d,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,131.9,1
7ade73f1b9b4e965f9009a4c3a7e2c15,Andalucía,Huelva,37.25,-6.95,1,27,1880.3,3.4
7b07b3c7487f0ea825fc6df75abd658b,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,92,9731.85,4.363636
7b0df942f46435babab05d49b744b2c4,Andalucía,Jaén,37.7667,-3.7711,1,32,22600.63,3.2
7b1222c3624aa89b9558b50a2594188c,Andalucía,Huelva,37.25,-6.95,1,22,10103.52,3.625
7b3447b497e55af8c15fc7bd89d7b81a,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,49.9,4.526316
7b3f6ce5c6c22e9b96e7581ebf0df6e1,Andalucía,Sevilla,37.39,-5.99,1,1,29.8,5
7b7ed56ae755e2880f2b69632e839c1e,Aragón,Zaragoza,41.6483,-0.883,2,5,321.5,4.181818
7b7f91e98f8c6def45a1407923304402,Andalucía,Jaén,37.7667,-3.7711,1,11,417.47,4.272727
7b8e8ec35bad4b0ef7e3963650b0a87b,Castilla y León,Zamora,41.5033,-5.7556,5,5,2244.28,5
7b98de631987e26dd6d803490c43a13c,Galicia,Pontevedra,42.4333,-8.6333,12,8,634.2,3.785714
7bac63f6603d382cc8d0832eb6c100a8,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,19,7751.95,1
7bb8fac2913a6064ec412e583c6d8b4d,Andalucía,Huelva,37.25,-6.95,1,1,109,4.5
7bcd7c5f8631701474db233ccf1c094b,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,11,666,5
7c1fea10b5b006671d608b1d7c446ec4,Andalucía,Málaga,36.7194,-4.42,1,12,423.6,3.583333
7c4402417d51474d4d0cda9557340e40,Andalucía,Almeria,36.8403,-2.4681,1,1,119.9,4.067269
7c4618c82226628831613e95e9c22f44,Andalucía,Huelva,37.25,-6.95,1,12,333.93,5
7c462184585ae80bd6e5774c62ce50f2,Andalucía,Málaga,36.7194,-4.42,1,1,60,3.333333
7c4adcc13272c0e26fa23aac642adb7b,Cataluña,Tarragona,41.1187,1.2453,7,2,135,3
7c51de0ab286204ce75ff42bf7c10d92,Castilla y León,Soria,41.7667,-2.4667,5,4,759,5
7c5b05cbdb5542049f38d90d7815b97d,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,22,1038.96,3.998233
7c67e1448b00f6e969d365cea6b010ab,Andalucía,Córdoba,37.8845,-4.7796,1,975,187923.9,4.4
7c9130f5f3729edd32aa059141d92484,Andalucía,Sevilla,37.39,-5.99,1,3,126,3.915493
7caa63f175b1cecbfaadd8b5ab9998c7,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,39.8,4
7cb946b1ad19faebe28c3e86c2794ec3,Comunidad de Madrid,Fuenlabrada,40.2833,-3.8,8,1,25,4.027778
7cf4ea70955b00d6b3c22542598e2715,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,189.9,4.2
7d13fca15225358621be4086e1eb0964,Andalucía,Granada,37.1781,-3.6008,1,562,113629,4
7d294cf9a6a69dc6a0c3e540fff0e039,Castilla y León,Zamora,41.5033,-5.7556,5,5,257.25,5
7d456afc660226829370f3173d14520c,Andalucía,Jaén,37.7667,-3.7711,1,55,8338.25,4
7d484ca289afaac6bf5fc6a1e96d2226,Cantabria,Santander,43.4628,-3.805,4,2,183.2,4.8
7d76b645482be4a332374e8223836592,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,176,3843.93,4.047619
7d7866a99a8656a42c7ff6352a433410,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,5,147.89,5
7d7d2b7a51328016102d4528c411d630,Andalucía,Granada,37.1781,-3.6008,1,6,918.8,4.151943
7d81e74a4755b552267cd5e081563028,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,32.5,5
7d948535954aaf8c5d39db007f74372e,Andalucía,Córdoba,37.8845,-4.7796,1,4,194,4.4
7daca0837f033a41a6f3428c18657533,Andalucía,Granada,37.1781,-3.6008,1,7,1228.98,4.083333
7dc8c42cc750eeafea6c85712ffee9bf,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,41,6409.68,4.173913
7dc9a3355bae96dd82008b313d3a456c,Comunidad de Madrid,Getafe,40.3047,-3.7311,8,1,899,5
7ddcbb64b5bc1ef36ca8c151f6ec77df,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,334,55578.57,4.202128
7dea6f73af847b42cc3985bd620f994d,Galicia,Pontevedra,42.4333,-8.6333,12,2,324,3.75
7df1fc11cc5cbc518b39faa60cf5d67c,Cantabria,Santander,43.4628,-3.805,4,5,1037.6,4.171091
7e1fb0a3ebfb01ffb3a7dae98bf3238d,Andalucía,Málaga,36.7194,-4.42,1,158,27349.53,4.5
7e26c750b4cb9f6766f58265ff9ebe95,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,23,1344.3,4.157895
7e3dde9ffba72d5340f9aaf09b4424be,Galicia,Lugo,43.0167,-7.55,12,1,220,3.708333
7e3f87d16fb353f408d467e74fbd8014,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,92,4754.99,3.714286
7e79d65b5c6f1f544b7daea036acf720,Andalucía,Almeria,36.8403,-2.4681,1,4,517.8,5
7e93a43ef30c4f03f38b393420bc753a,Andalucía,Córdoba,37.8845,-4.7796,1,335,176431.9,4.105263
7e959205cebc10adefcb331f934238a4,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,513.9,4.318182
7ea5bfa6c340f58f8e71fc1f0412b0d6,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,94,11002.89,4
7ecd59e5e20407131822c1a68ac59c1f,Región de Murcia,Murcia,37.9861,-1.1303,17,24,1466.71,4.666667
7ecef8194babfec876ca720714327841,Andalucía,Málaga,36.7194,-4.42,1,7,990.5,4.666667
7f02656561b680def9986c0795a8a080,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,84,4
7f152321c60a266edc53af1925ef96c1,Castilla y León,Burgos,42.35,-3.6822,5,19,3919.8,4.5
7f2617c58d5d06806987308b45654351,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,22,3656.8,3.857143
7f35f9daf223da737b78738fbae4d977,Andalucía,Granada,37.1781,-3.6008,1,5,252,2.75
7f40d06aa0b5f1aa4f41af8c0480e2ef,Andalucía,Córdoba,37.8845,-4.7796,1,6,1309.94,4.125
7f5e4d5efad7e44b91115dd1decb65f3,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,179.9,3.5
7f7b8245c336066a1f9933c359f11d77,Andalucía,Córdoba,37.8845,-4.7796,1,38,2094.36,3
7fc87cc3e89b3d1d5cabdca32f8485aa,Andalucía,Cádiz,36.535,-6.2975,1,14,2153.9,3
7fdb0720c8d7c9075538b365dc8c3a22,Galicia,Pontevedra,42.4333,-8.6333,12,8,1804,3.4
7fe21dd00d2f4943ae09525efa2fd674,Cataluña,Barcelona,41.3825,2.1769,7,4,299.6,3.904762
7ff588a03c2aeae4fbd23f9ae64b760d,Andalucía,Cádiz,36.535,-6.2975,1,14,1182.2,4.423077
800214c63934acd05d47e84214db8ba8,Castilla y León,Valladolid,41.6528,-4.7236,5,4,259.6,4.5
80146bc52c4f6af5239b23de2a20262b,Andalucía,Granada,37.1781,-3.6008,1,1,27.1,5
804287717b9156fb7a787acd9af4fac1,Galicia,Lugo,43.0167,-7.55,12,1,18.8,3.94898
8060d731897e33b5c5ae575ce1e209e1,Andalucía,Cádiz,36.535,-6.2975,1,5,199.5,5
808d4348b916efa08e766ebad39f61eb,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,21,731.1,4.5
8090490573c6c0aa343a7231ebcb8c86,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,26,3871.12,4.283237
809413606dbfe5deefd2db646693ef67,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,196.68,4.6875
80ceebb4ee9b31afb6c6a916a574a1e2,Galicia,Ourense,42.3364,-7.8633,12,1,6729,3.980723
80cfd480be3eb6d6267139f5cb793555,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,99.9,4
80e6699fe29150b372a0c8a1ebf7dcc8,Galicia,Ourense,42.3364,-7.8633,12,97,11441.56,4.307692
80f2cf9abf6b5a0e5c612b5eea6646e6,Andalucía,Huelva,37.25,-6.95,1,6,766.08,3.636364
8132b9bd16876e1b0f8808d43825dd48,Castilla y León,Valladolid,41.6528,-4.7236,5,2,727.9,4
813348c996469b40f2e028d5429d3495,Andalucía,Cádiz,36.535,-6.2975,1,177,11205.83,4.666667
81336a0f57a33776419727a300249e90,Andalucía,Cádiz,36.535,-6.2975,1,16,1374.85,4.070423
8160255418d5aaa7dbdc9f4c64ebda44,Andalucía,Granada,37.1781,-3.6008,1,373,47017.69,5
817245bcc3badd82bbd222e0366951a6,Andalucía,Huelva,37.25,-6.95,1,29,5580.5,4.066667
81783131d2a97c8d44d406a4be81b5d9,Andalucía,Sevilla,37.39,-5.99,1,12,1782.54,5
817f85dbb65aa3e70831d90fe75cdf89,Andalucía,Almeria,36.8403,-2.4681,1,11,1552.27,4.133333
8185694b58b2ba6de20fd41ae608bbea,Andalucía,Jaén,37.7667,-3.7711,1,8,1372.3,4.518519
818d28f936e791926d33bcb6ee94ef79,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,5,139.5,4.352113
81a1104df0f08b59c68aa5b03cfe398e,Galicia,Ourense,42.3364,-7.8633,12,73,9420.88,4.5
81ed90f07c0bacb7594940ba2ef676aa,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,223.9,4.5
81f89e42267213cb94da7ddc301651da,Andalucía,Sevilla,37.39,-5.99,1,45,3955,4.24
820c7c9eaf76d2b226b6c242bcf3f34d,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,559,1
820cc752a266cdc6c1a1e61dd4583330,Galicia,Lugo,43.0167,-7.55,12,15,2802.8,3.45
821fb029fc6e495ca4f08a35d51e53a5,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,28,19187.42,3.846154
822166ed1e47908f7cfb49946d03c726,Cataluña,Barcelona,41.3825,2.1769,7,67,3714.83,4.363636
822b63912576852aea9a8436d72317b7,Andalucía,Jaén,37.7667,-3.7711,1,8,4905.69,5
822bad9bc42b51213ba522fe87b7ab5d,Castilla y León,Segovia,40.9481,-4.1184,5,17,5160,4
827f8f69dfa529c561901c4f2e0f332f,Galicia,Coruña,43.3713,-8.4188,12,91,3408.39,4.153846
82921991ff5b557b045605b8bbf08d49,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,18.9,4.209302
82bd0703a4aefd6b599e5bfdaed378fb,Andalucía,Almeria,36.8403,-2.4681,1,20,2692.28,4.265306
82cb9f452fe8334df74b22d37824b431,Comunidad Valenciana,Alicante,38.3453,-0.4831,10,13,838.2,4.142857
82e0a475a88cc9595229d8029273f045,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,42,10930.02,4.714286
830379336fad8c6f3b15a4a3ddb5c66e,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,268,3
83353a83fd769dfafa4f21a72b15e3e5,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,5,579.5,4.2
834f3294fba9f932f56edc879193f925,Andalucía,Granada,37.1781,-3.6008,1,65,39907.5,4.333333
834f8533b2ecb6598dd004ff3de7203a,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,42,4538.29,4.5
835f0f7810c76831d6c7d24c7a646d4d,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,43,5130,5
83645b1645cdee8953ee54c29ceed564,Galicia,Pontevedra,42.4333,-8.6333,12,14,978.9,3
8378eb36b6b70c5734e83ad7b8cdc3b7,Castilla y León,Palencia,42.0167,-4.5333,5,7,1714.8,4.175
83a75eea11694e36e56dd0cb2240229a,Andalucía,Jaén,37.7667,-3.7711,1,3,487,4.085106
83b08de96980757220871b31bf6cffca,Cataluña,Barcelona,41.3825,2.1769,7,5,1304.17,2.666667
83c465a786b06574376909b35ef6752a,Andalucía,Cádiz,36.535,-6.2975,1,3,281.4,4.029703
83c8aafbefb034674a70de0eac5b8954,Galicia,Ourense,42.3364,-7.8633,12,2,134.9,4.333333
83d458c0d6d4f94295d63f091460bd60,Andalucía,Huelva,37.25,-6.95,1,1,89.9,4
83d7070a0b9a8b4625fa8682b819fabb,Andalucía,Málaga,36.7194,-4.42,1,2,694.77,5
83deb69e889cf80f82be1dc6d5f2d486,Castilla y León,Valladolid,41.6528,-4.7236,5,40,5363.01,2
83e197e95a1bbabc8c75e883ed016c47,Cataluña,Tarragona,41.1187,1.2453,7,47,6693.69,5
83f2b4881141ce3fcd4e985125d3279e,Andalucía,Granada,37.1781,-3.6008,1,3,60.7,3.5
8444e55c1f13cd5c179851e5ca5ebd00,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,98,22873.21,4
845e8036c3f7bf62099352f5ed910240,Cataluña,Barcelona,41.3825,2.1769,7,21,1584.6,4.290323
8476243f92442881ddd5b578975cf115,Comunidad Valenciana,Alicante,38.3453,-0.4831,10,12,7838,3.962366
84c945f15571830c1a91a33978e94009,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,51.98,3.3
84deb808079d1be601c209c1e771b1cc,Galicia,Coruña,43.3713,-8.4188,12,2,34.93,3.970395
8501d82f68d23148b6d78bb7c4a42037,Castilla y León,León,42.6056,-5.57,5,1,19.7,4.190244
85044848b1b767db2a4a58526adef4b4,Andalucía,Jaén,37.7667,-3.7711,1,4,240.6,4.333333
850857dfac77488c307e2b1cbd84ab5a,Galicia,Pontevedra,42.4333,-8.6333,12,1,1599,4.163522
850913d59ce317156b00f3705f1c3edb,Andalucía,Cádiz,36.535,-6.2975,1,31,2690,4.5
850f4f8af5ea87287ac68de36e29107f,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,186,45355.36,5
851773c885feb5e2da3b4f82bc2b17ce,Andalucía,Almeria,36.8403,-2.4681,1,10,585.3,3.833333
855668e0971d4dfd7bef1b6a4133b41b,Andalucía,Almeria,36.8403,-2.4681,1,310,32208.16,4.5
8581055ce74af1daba164fdbd55a40de,Andalucía,Cádiz,36.535,-6.2975,1,385,64925.3,5
85cc55e048b6bcc90c75afe7f0e72f72,Cataluña,Lleida,41.6167,0.6222,7,9,308.28,2.846154
85d9eb9ddc5d00ca9336a2219c97bb13,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,508,15415.24,3.947368
85e7c62c1d6ea078c3897424f867a7c8,Castilla y León,Soria,41.7667,-2.4667,5,2,60,4.258065
85ecf03781da592876b7844acc1b729f,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,251,1
8602a61d680a10a82cceeeda0d99ea3d,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,14,826.99,4.4
8603f0038fe0e52fedd3382d266723de,Castilla y León,Palencia,42.0167,-4.5333,5,10,2355,4.6
8629a7efec1aab257e58cda559f03ba7,Aragón,Zaragoza,41.6483,-0.883,2,1,45.22,5
8629c241b3622ac12cd4118afdc8d394,Andalucía,Granada,37.1781,-3.6008,1,13,1167.66,4.076923
863d2ebcd347ce4922de7a0f9a5581d6,Cataluña,Barcelona,41.3825,2.1769,7,18,1382.36,3.857143
8648b1e89e9b349e32d3741b30ec737e,Andalucía,Huelva,37.25,-6.95,1,93,7442.55,4.117647
86649b1632b1c0e6c0bcb2c90a8b75d8,Galicia,Ourense,42.3364,-7.8633,12,1,59.99,4.095082
866558b3bccef2dbc6d29a2b5995016f,Galicia,Pontevedra,42.4333,-8.6333,12,5,1519.4,3.333333
86bb7c4b535e49a541baf3266b1c95b1,Andalucía,Málaga,36.7194,-4.42,1,16,8162.4,5
86bf77bdb52e615674772d5817c6212f,Comunidad Valenciana,Alicante,38.3453,-0.4831,10,4,281.8,5
86ccac0b835037332a596a33b6949ee1,Castilla y León,León,42.6056,-5.57,5,172,16619.93,4.083333
86ff3eaef0267069cc891a2ed9d10a17,Castilla y León,Soria,41.7667,-2.4667,5,7,409.75,4.235294
870d0118f7a9d85960f29ad89d5d989a,Comunidad de Madrid,Alcalá de Henares,40.4818,-3.3643,8,44,3157.2,4.285714
87142160b41353c4e5fca2360caf6f92,Comunidad Valenciana,Valencia,39.47,-0.3764,10,302,31095.98,5
8759e7aedd644f487315e5860962f162,Andalucía,Córdoba,37.8845,-4.7796,1,3,627,3.375
876182d1918783bbe15233febfbd4926,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,120.27,3
87b4428a334b8f676fd9a7f3bf544fb5,Andalucía,Sevilla,37.39,-5.99,1,1,29.99,2
87b740daf17b5d1be335a64164ec6842,Andalucía,Granada,37.1781,-3.6008,1,12,14699.87,5
87d30a6a0cbf89356e49324971ab1d24,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,17,2134.13,5
87d3c3aeb3ead335511b3ce315eb341e,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,15,749.35,4.1341
87d73636a3acf123e842bb890a4db036,Andalucía,Jaén,37.7667,-3.7711,1,1,269.9,4.368421
87e24fc7052259b1f7f607d61c10d8be,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,8,7473.49,4
87f3e35268860433e13d577825aada95,Andalucía,Jaén,37.7667,-3.7711,1,3,161.7,4.5
880ce4951cf857ab1d9e0b75c1d856f4,Comunidad de Madrid,Alcobendas,40.5333,-3.6333,8,1,178.9,3
880eda903e719a5f179f7e9fceb3a69d,Andalucía,Cádiz,36.535,-6.2975,1,1,249,3
883dd81e82754ac2c65e9790a7db8c9a,Galicia,Coruña,43.3713,-8.4188,12,4,319.5,4.071429
88460e8ebdecbfecb5f9601833981930,Galicia,Lugo,43.0167,-7.55,12,240,31546.55,4
888faa8bfb0b159c37de6d898b961c31,Castilla y León,Burgos,42.35,-3.6822,5,17,2418.3,4.113636
889009a0ed0bb52c87819941192931b8,Andalucía,Almeria,36.8403,-2.4681,1,1,89.9,4.037037
88ae906ea2acf6971f26c3e8b7cb4357,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,246,4
