seller_id;seller_city;review_medie;order_count;product_count;fatturato;best_seller_category;fatturato medio per prodotto;media_deltatime
53d00c40e32aeb924a84ce72b1af869d;Granada;4.315789474;17;19;2165.85;kitchen & dining;113.9921053;16
93dc87703c046b603023e75222018b45;Madrid;4.366666667;32;35;8517.35;jewelry;243.3528571;20.34375
10076e5788b8ee532724bcd460baf762;Málaga;4.5;22;25;821.48;comics;32.8592;10.22727273
804287717b9156fb7a787acd9af4fac1;Lugo;3;1;1;18.8;toys games;18.8;9
4dc646b9b9e8e411ef48ba000ea3ac6f;Granada;3.8;4;5;289.7;fragrance;57.94;11.25
e9c6969d40e6a3d2d0f90013165c2b98;Madrid;4.6;10;10;5239.98;pet supplies;523.998;9
bd0a1b0aadca9a83d9304f7e8ff5fbd5;Madrid;3.333333333;3;3;150.6;cell phones;50.2;7
340636a908b13bbe0f4fb63fbe1d0c03;Huelva;3.666666667;3;6;823.2;pet supplies;137.2;7.666666667
cf654707ed6a99f112c7ec3d6f314b8b;Madrid;2.5;3;4;756;fashion & shoes;189;5
01c97ebb5cdac52891c0ed1c37ba0012;Huelva;3.75;8;12;577.5;computer accessories;48.125;12
f0b47fbbc6dee9aafe415a6e33051b3f;Málaga;4.078125;63;83;3795.91;book;45.73385542;10.36507937
bd149ed516d4c5d418d5781f8e18919f;Cádiz;4.125;8;9;414;furniture;46;8.5
3dbbce181edfaa4a597ec858c382d2ec;Coruña;4.3125;16;20;848.3;book;42.415;13.25
06532f10282704ef4c69168b914b77be;Lugo;3.625;7;9;10220.5;lawn garden;1135.611111;16.85714286
1127b7f2594683f2510f1c2c834a486b;Málaga;4;108;132;6851.33;lawn garden;51.90401515;9.324074074
cd52a8efd71af3336b14b5039b951cc1;Almería;4.333333333;2;4;170.8;fashion & shoes;42.7;11
79ed755314cfe6df0daef2c6cd3022cd;Córdoba;4.090909091;23;25;3907.5;lawn garden;156.3;9.217391304
2c9e548be18521d1c43cde1c582c6de8;Jaén;4.147540984;123;175;6109.44;book;34.91108571;13.46341463
bc47d5d1490df2b36add65d733eafaba;Córdoba;3.85;19;24;1004.8;sport outdoors;41.86666667;13.52631579
7caa63f175b1cecbfaadd8b5ab9998c7;Madrid;3;1;3;39.8;kitchen & dining;13.26666667;2
de66a66f2dd06bb9ec37aa96987466a3;Barcelona;3.571428571;7;8;399.21;furniture;49.90125;15.42857143
fec6275253471ace26d209bbaa64cd0f;Lleida;4.111111111;9;10;2840;beauty & personal care;284;14
c31eff8334d6b3047ed34bebd4d62c36;Huelva;4.042735043;115;125;13191.5;fabric;105.532;12.74782609
c87abc38c8ed3240861729e1aeadf221;Madrid;3;1;1;133;fashion & shoes;133;10
07a9bc7f61396b658ddf3ac534efe44c;Madrid;5;1;1;119.9;toys games;119.9;6
822166ed1e47908f7cfb49946d03c726;Barcelona;4.371428571;66;110;3714.83;kitchen & dining;33.77118182;12.62121212
a45314082d50d578a4721c9787ce09ab;Granada;5;2;2;424.9;sport outdoors;212.45;5
98e164d549402270247f3c96a1a158ef;Madrid;5;1;2;162.7;comics;81.35;13
59bbc819b99a733f02f0d6b49d1c253d;Málaga;4;2;2;139.8;home accessories;69.9;5.5
2e3be8a987a30d7544dbbda6861cc14e;Madrid;3.714285714;14;19;4430.84;computer accessories;233.2021053;14.5
b6c6854d4d92a5f6f46be8869da3fa1a;Madrid;#N/D;#N/D;1;69.9;sport outdoors;69.9;#N/D
f1b93673502375d491780bb49d615dbc;Huelva;4.125;7;10;2638.93;hardware;263.893;11.85714286
bbd3acfe6de99892e73940d3fdceaf68;Córdoba;4;1;1;69;kitchen & dining;69;3
b3f19518fcec265b2e97af287725f981;Granada;3.25;8;9;486.91;home accessories;54.10111111;10.5
b2ba3715d723d245138f291a6fe42594;Madrid;4.047770701;315;361;51676.88;book;143.1492521;14.06031746
b410bdd36d5db7a65dcd42b7ead933b8;Zaragoza;4.076923077;39;44;7726.9;home accessories;175.6113636;9.205128205
31344c16881c08a8a72c6d2eb29918c1;Alcobendas;4.363636364;42;45;9615.7;furniture;213.6822222;15.66666667
4e42581f08e8cfc7c090f930bac4552a;Almería;3;1;4;336;health household;84;47
9a208dee8f95cfdf00760c4d627828ec;Lleida;#N/D;#N/D;1;269.9;beauty & personal care;269.9;#N/D
d58d521f3789def2e7a22715e0badd93;Madrid;4.5;2;2;65.98;computer accessories;32.99;4.5
0aea4c6ae1505b3228ddf3dd7822ee5b;Sevilla;4.285714286;7;8;1427.91;jewelry;178.48875;18.57142857
b3809b8d4394588a47c8470ea331e135;Madrid;5;1;1;89;television & video;89;5
fcb5ace8bcc92f75707dc0f01a27d269;Cádiz;4.125;58;72;8318.63;comics;115.5365278;10.62068966
6a0cbc8af2e8abd1bdfb777943d174c6;Málaga;3.75;33;35;3894.05;sport outdoors;111.2585714;15.36363636
1b0b0f4f95e962d6f32fe90c759d0479;Madrid;5;2;2;139.8;beauty & personal care;69.9;9.5
70126eecc6aa1274392a1743866e9678;Córdoba;5;3;3;97.4;toys games;32.46666667;5.666666667
cb0b3bcf14e0a709df412a99424a59d7;Madrid;3.5;2;2;460;automotive;230;22.5
8931a84a914b3fe9b1ddaa4d704947ca;Madrid;4.04;27;32;4668.3;fragrance;145.884375;11.7037037
7681ef142fd2c19048da7430856b5588;Cádiz;3.945454545;56;74;31941.81;computers tablets;431.6460811;10.57142857
3771c85bac139d2344864ede5d9341e3;Sevilla;4.115384615;26;30;1433.3;0;47.77666667;13.23076923
7ddcbb64b5bc1ef36ca8c151f6ec77df;Madrid;4.161172161;323;344;55578.57;comics;161.5656105;12.60990712
02b72cdeb9cfcc429f1af6f4e3f3b737;Granada;3.75;4;4;522.65;kids;130.6625;12.5
3481aa57cd91f9f9d3fa1fa12d9a3bf7;Jaén;3.416666667;23;26;1773.03;furniture;68.19346154;10.30434783
a218df5c097b0ca409cfaac1488cc7f6;Granada;4.4;4;5;130.69;home accessories;26.138;11.5
bd0389da23d89b726abf911cccc54596;Murcia;4.329411765;84;91;7472.16;computer accessories;82.11164835;13.05952381
af3ef48d0e13835e529c29ac573c63e5;Granada;4.1875;19;21;1405.63;pet supplies;66.9347619;7.789473684
855668e0971d4dfd7bef1b6a4133b41b;Almería;3.975694444;291;324;32208.16;kids;99.40790123;15.93814433
77e4abfd739aed9c46480f90f81c0eb4;Murcia;3.538461538;16;17;3736.99;book;219.8229412;9.6875
bac44fa8e13424950488659b5f765c41;Madrid;5;1;1;19.9;furniture;19.9;9
863d2ebcd347ce4922de7a0f9a5581d6;Barcelona;3.888888889;17;19;1382.36;automotive;72.75578947;11.47058824
1c68394e931a64f90ea236c5ea590300;Lugo;4.035460993;134;170;24832.75;computer accessories;146.075;16.1641791
95b293867b5862941c9cd74f756a3c68;Madrid;4.333333333;9;9;648.1;cell phones;72.01111111;21.11111111
e62b2d6ac10570a035a30bafcf01d263;Madrid;4.213114754;60;76;5340.39;film & photography;70.26828947;14.2
f63d8f293af3a6454377546bd9dd19ff;Almería;3.882352941;17;28;1751.82;automotive;62.565;16.05882353
7a425d299613df3e613bcf9d2eaf5c49;Barcelona;3.833333333;18;18;1218.8;fragrance;67.71111111;11.77777778
6bb0724edf0b62fb91ac404873a97241;Málaga;4.133333333;17;18;3653;television & video;202.9444444;14.23529412
112453736dbe3889cfb74e1aaa0ba0c1;Madrid;4.142857143;7;14;1890;automotive;135;13.28571429
f593898ec748b7a8cb81fc04edafd98a;Sevilla;4.3;19;24;2813.04;furniture;117.21;16.57894737
96f7c797de9ca20efbe14545bed63eec;Córdoba;1;1;3;138.6;fragrance;46.2;2
77530e9772f57a62c906e1c21538ab82;Coruña;3.973421927;299;393;46610.4;furniture;118.6015267;15.04347826
297d5eccd19fa9a83b2630071ff105e4;Coruña;3.875;8;8;834.97;home accessories;104.37125;7
191d55f7edb8524d525ed01b20fe32e8;Murcia;4;2;3;747;mattresses & pillows;249;8.5
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b;Madrid;4.4;20;20;21940.8;kids;1097.04;11.5
5733d806668f8712c24b9abaefbfa642;Granada;5;2;2;243.8;home emergency kits;121.9;14.5
65b081a070633e057c462abdd6fb9dd8;Teruel;4.526315789;19;20;1885.09;fragrance;94.2545;11.94736842
edf96ef93ed595084bbcbd9224bd2894;Madrid;3.8;25;28;3757;television & video;134.1785714;13.88
6a8b085f816a1f75f92dbac6eb545f8f;Almería;4.195121951;123;135;6018.97;automotive;44.58496296;14.54471545
f3295428338a40977a03f555246a70f4;Albacete;4.428571429;7;7;644.98;beauty & personal care;92.14;14.71428571
75fbb52eda0cbc24f479d3b2fbfa8d3e;Zaragoza;4.125;38;44;1130.99;dvd;25.70431818;13.63157895
e5d4b2b0c3bca22085f7a19a28de0c42;Salamanca;4;4;4;205.8;home accessories;51.45;12.5
6187a137b2af59dfdbad8d9f8c373c14;Jaén;4.5;2;2;74.8;kitchen & dining;37.4;14
062ce95fa2ad4dfaedfc79260130565f;Valencia;3.781818182;53;62;7521;furniture;121.3064516;13.11320755
c200c73f9d7e5a08ca439d6a0803da7c;Lugo;#N/D;#N/D;2;40;sport outdoors;20;#N/D
2ee0a0689f2f6a72f35a7cb6033f6e7e;Sevilla;4;4;4;272;fashion & shoes;68;9.75
a08692680c77d30a0b4280da5df01c5a;Madrid;4.75;6;17;2433;computer accessories;143.1176471;9.166666667
dd533b429f380718b70ad9922c294bae;Cádiz;4.026315789;37;44;2819.77;toys games;64.08568182;17.40540541
582d4f8675b945722eda7c0cb61ba4c7;Cádiz;4.13559322;55;73;4702.96;television & video;64.42410959;11.09090909
74636e24f01da9268b0ed88dacd8513e;Madrid;5;4;4;776;home accessories;194;13
09bad886111255c5b5030314fc7f1a4a;Madrid;4.2;5;5;487.5;fabric;97.5;6.4
94144541854e298c2d976cb893b81343;Alicante;4.078125;66;76;17286.28;beauty & personal care;227.4510526;12.56060606
bf84056e679dbe9c69929847a40e338f;Madrid;3.571428571;35;40;2024.04;beauty & personal care;50.601;12.51428571
21c62b998a043ebe31161d38f84929fc;Palma de Mallorca - Mallorca;4;4;4;750.49;automotive;187.6225;13.5
02d35243ea2e497335cd0f076b45675d;Gerona;4.533333333;13;17;5794;furniture;340.8235294;26.92307692
1c129092bf23f28a5930387c980c0dfc;Madrid;4;181;212;9553.62;kitchen & dining;45.06424528;11.76243094
a1040efe9ff4a6f93c28b0499eada8f5;Cádiz;5;1;1;1658.83;home emergency kits;1658.83;17
2d9e8987a2ea5cf88dce330249043ff1;Huelva;2.5;2;2;239.8;sofa;119.9;8.5
fdf736c18c589ed030e058312203e1b2;Alcalá de Henares;5;1;1;30;computer accessories;30;5
e433f5fd4050e3352b5d83522b7fe24b;Pontevedra;2;1;1;548.06;tools home improvement;548.06;7
b01c2b7b8599b325103ebcddc67413e1;Valencia;4.5;4;4;169.45;beauty & personal care;42.3625;8.25
bb5d956dece964a06c12bceb66b923ae;Barcelona;5;2;2;1278.36;automotive;639.18;10
3afc536624bc2e65bddfb5db33cc01f3;Madrid;3.5;6;6;312;television & video;52;9.833333333
8090490573c6c0aa343a7231ebcb8c86;Madrid;4.423076923;26;26;3871.12;beauty & personal care;148.8892308;10
26d6bbee02420494d471c9f6436929c0;Coruña;3.833333333;12;13;434.51;automotive;33.42384615;8.25
602044f2c16190c2c6e45eb35c2e21cb;Granada;4.105263158;44;54;3739.16;kitchen & dining;69.2437037;15.11363636
b347677812ea483b0f528eaf8cbc09b7;Coruña;4.2;19;22;7288.99;home accessories;331.3177273;13.05263158
d94ba08b99bedd6a5f6c875ecc4a6fac;Coruña;4.875;8;10;599;home accessories;59.9;12.5
880ce4951cf857ab1d9e0b75c1d856f4;Alcobendas;2;1;1;178.9;automotive;178.9;15
b499c00f28f4b7069ff6550af8c1348a;Sevilla;4.111888112;139;187;10327.13;furniture;55.22529412;11.07913669
7a2d2949aea47fab95fd98d6c9f618b1;Coruña;4.636363636;11;12;1638.99;pet supplies;136.5825;10.45454545
fad44952713764836814be105382aee5;Barcelona;4.275862069;29;31;5129;beauty & personal care;165.4516129;10.82758621
f1ed6bd0a9b11b581f16c851c6a5a527;Valencia;4.470588235;17;18;1622.77;furniture;90.15388889;20.94117647
624f4ece8da4aafb77699233d480f8ef;Madrid;3.961538462;47;55;9205;furniture;167.3636364;13.91489362
95e03ca3d4146e4011985981aeb959b9;Barcelona;3.993939394;165;189;11009.96;home accessories;58.25375661;12.5030303
1771297ac436903d1dd6b0e9279aa505;Cádiz;3.96;26;36;2881.27;kids;80.03527778;9.384615385
1d503743d2526f03f0c2c89540ee008c;Madrid;4.083333333;12;17;516.04;automotive;30.35529412;10.91666667
fc5a0d7a310a7a41abf86a458585ff2b;Madrid;2;1;2;162.8;book;81.4;14
e1bed63d68ac36fe1f3061befe196af5;Jaén;5;1;1;199;comics;199;9
73da1880b39c71de2b262bc7720c1494;Cádiz;4.5;2;2;398;home accessories;199;8
df560393f3a51e74553ab94004ba5c87;Pontevedra;4.384615385;26;29;3661.18;lawn garden;126.2475862;18.53846154
253f95b3a0e6983ae18aed49fbc2b845;Madrid;3.4;5;5;799.5;automotive;159.9;9
834f3294fba9f932f56edc879193f925;Granada;4.140625;64;65;39907.5;comics;613.9615385;13.9375
6c177e38df6d3f34182b1f1d427231bf;Coruña;3.980769231;52;56;8341.89;cell phones;148.9623214;14.48076923
08d0949a9a17c027262db1f3c450c26c;Pontevedra;4.166666667;11;12;324.8;furniture;27.06666667;14.54545455
11fb6f6d341adbe19e81733701704635;Madrid;3.666666667;3;3;1197;kitchen & dining;399;5.333333333
04843805947f0fc584fc1969b6e50fe7;Castellón;5;1;2;1400;kitchen & dining;700;15
e3b4998c7a498169dc7bce44e6bb6277;Madrid;5;1;3;6897.9;comics;2299.3;19
a37c340b91cb0169e8b029db6440fba2;Madrid;3.4;5;5;345;0;69;10.8
e628d4a53c109f09ca88098338b3a3f5;Madrid;#N/D;#N/D;1;285;lawn garden;285;#N/D
381c83fdca332ea6afd896da20bf6e4a;Coruña;4.288888889;45;46;7355.8;jewelry;159.9086957;12.44444444
6fd52c528dcb38be2eea044946b811f8;Madrid;3.934210526;64;84;7743.02;kitchen & dining;92.17880952;21.921875
189ca3538ce9f920cacf0f982cbe223b;Madrid;4.333333333;4;5;419;book;83.8;4.25
20cb7c2fde3e5bf10f0bbe7394e1c6a9;Ourense;4.482758621;29;51;861.9;furniture;16.9;12.48275862
7e79d65b5c6f1f544b7daea036acf720;Almería;3.75;4;4;517.8;toys games;129.45;8.5
fd435faa3c0422b60440ea3480d0e77c;Logroño;5;1;1;749;television & video;749;9
6bef34c5be6f2bbd70aa5165f6df94b1;Soria;5;1;2;1198;videogame console;599;22
ae9690c6e8fee182c28c9ff8e11ca52c;Madrid;5;1;2;47.4;furniture;23.7;5
f7720c4fa8e3aba4546301ab80ea1f1b;Coruña;4.147540984;57;80;2083.45;furniture;26.043125;11
5bba18b40e8c973b0f32e748004775b0;Sevilla;5;1;1;739.98;furniture;739.98;7
7b7f91e98f8c6def45a1407923304402;Jaén;4.363636364;11;14;417.47;home accessories;29.81928571;13.09090909
4c2b230173bb36f9b240f2b8ac11786e;Madrid;4.112;252;346;14592.27;sport outdoors;42.17419075;12.78968254
a23266650e7c84bb93fbbba502137478;Valencia;3.818181818;11;16;1512.4;lawn garden;94.525;11.27272727
d2df77822373f19934e87694d8640767;Pontevedra;1;2;2;155.9;kids;77.95;22
8fbd63429be6d3e5e6d1a709b6464802;Córdoba;3.666666667;6;8;1061.4;automotive;132.675;8.166666667
ac6417315ae5da8f9a38ee11de6f7780;Córdoba;2.666666667;6;8;788.9;lawn garden;98.6125;12.83333333
81336a0f57a33776419727a300249e90;Cádiz;4.642857143;14;19;1374.85;sport outdoors;72.36052632;18.35714286
02f623a8eb246f3c5f7c2f96462654e6;Cádiz;4.214285714;42;44;6378;sport outdoors;144.9545455;8.428571429
56db5c0782e8f7ddc9343f9576ff6d16;Soria;4;2;2;734.8;home appliances;367.4;10
29fe9f200d3fa0c668d2aa1ec7e08dfb;Segovia;5;5;5;400;cell phones;80;10.6
271b8923c6a549e02d3c9fd1f8c0422b;Cádiz;5;1;1;105.19;hardware;105.19;14
4e06067cc08b3f41d837768d392c3ee3;Alcorcón;4.133333333;30;47;941.72;fragrance;20.03659574;10.2
ec933281fb017b5020d06df29c3f77e8;Madrid;4;8;8;1432;kids;179;9.5
49e7217cfe4e427191c378ec626d8737;Leganés;4.583333333;12;14;3002.7;home accessories;214.4785714;16
34f563c82a85b99ae9e6d60db5fc2e28;Alicante;3.428571429;7;7;2332.3;music instruments;333.1857143;10.85714286
4ddeb3e828550cddc8d45c8bc36ab2d1;Madrid;4;1;1;152;comics;152;8
90d4125885ab6c86e8820a722be71974;Granada;#N/D;#N/D;5;1299.55;videogame console;259.91;#N/D
3a734b715d333a2588a3d54a0c9b8746;Jaén;4.071428571;14;23;2463.52;cell phones;107.1095652;11.78571429
f5b84683a9bf9e1df748cf40f601b39c;Madrid;4;1;1;83.9;kids;83.9;7
392e0502231ae2f8b29994ef6398cd77;Cádiz;4.411764706;17;20;1871.7;beauty & personal care;93.585;17.82352941
5d0363b33554b373851fc1622e4d5f3c;Cádiz;3.989130435;91;95;6610.79;automotive;69.58726316;12.07692308
6e85dc5ecd97a61094b89b046a509d8e;Málaga;#N/D;#N/D;1;169.9;jewelry;169.9;#N/D
417a1e6c7321084d2a0ae0d023cfad93;Castellón;5;1;1;48.9;home accessories;48.9;6
013900e863eace745d3ec7614cab5b1a;Coruña;4.125;23;26;1619.7;handbags & accessories;62.29615385;12
c157bdeedcbc9a8e3c8bf0d87ff24428;Almería;3.857142857;7;10;514.27;0;51.427;12.14285714
fa3a0b5aabb344b9a92e3524b0202123;Córdoba;3.285714286;7;7;1789;music instruments;255.5714286;11.57142857
88cf19ec1fc2c58f161aee259d57142c;Cádiz;4.071428571;14;14;1372.97;camera & photo;98.06928571;6.357142857
c13ef0cfbe42f190780f621ce81f2234;Madrid;4;1;1;390;television & video;390;28
fc908879b9ca1bd65419e54e50432d38;Madrid;5;4;4;119.2;book;29.8;8.5
c679fb69a36e1d8349e8c50a217b4d58;Alicante;4.1;11;13;1825.68;home accessories;140.4369231;9.454545455
17a053fcb14bd219540cbde0df490be0;Jaén;3.94017094;118;149;40703.14;office products;273.1754362;11.99152542
2d34636518ba88f5349b732fcf8ba2e4;Madrid;4;1;1;150;cd vinyl;150;11
d79e8478eed9999493990b44955fb22e;Lleida;3.25;5;5;721.89;computer accessories;144.378;8
458d868c9642f55f18f04e951a3fdde6;Valencia;4;2;2;2718;beauty & personal care;1359;17.5
41b14765bd56c8ad10971074380f9c0c;Córdoba;4.375;8;10;395.5;computer accessories;39.55;6.75
e439f7176d763f92de325271111b2fd5;Salamanca;4.166666667;6;7;1348.4;television & video;192.6285714;10
7f2617c58d5d06806987308b45654351;Madrid;4.318181818;22;23;3656.8;sport outdoors;158.9913043;12.45454545
cac63f48c38cd7d002a7e846dcd99a23;Cádiz;3.777777778;9;9;874;toys games;97.11111111;6.777777778
04ee0ec01589969663ba5967c0e0bdc0;Valencia;3;1;1;289.49;wall art;289.49;3
f00e21b1e91a79653163b7fd8f293ff1;Sevilla;4.225806452;31;31;3900.09;toys games;125.8093548;12.96774194
9140ef75cc8211c4035935e80e567204;Lugo;5;1;1;49.9;pet supplies;49.9;12
79a679c36c08d606b3fd47ead9de109b;Madrid;3.666666667;3;7;935;coffee machines;133.5714286;11.66666667
cc5a78bbad32776dc4e3af205218368c;Madrid;3.935483871;31;33;4269.18;home accessories;129.3690909;8.35483871
6eeed17989b0ae47c9f11ece6f38ea90;Madrid;4.5;3;4;557;automotive;139.25;6.333333333
b5f0712d22a873b6797ab6cc65c3fcba;Madrid;4;1;1;12.99;food;12.99;3
3f9c56764fabca627406093dcb3ef0b4;Barcelona;3.714285714;7;7;909.3;sport outdoors;129.9;8.428571429
efb628aa07c8ca93d7db0d85b91a4f5a;Lleida;5;1;1;204;bedroom decor;204;25
4e922959ae960d389249c378d1c939f5;Huelva;4.034567901;408;455;46030.37;computer accessories;101.1656484;14.50245098
47648caee88ccfe951fbb27fbf7b4cbe;Córdoba;4.666666667;3;3;1564.99;automotive;521.6633333;13.66666667
ca4b77513ac2040591b0d8fae6958380;Huelva;4.071428571;14;15;1772.45;beauty & personal care;118.1633333;7.714285714
7957cac1a02f45d0a4a7e45626382ec2;Coruña;5;1;1;343;beauty & personal care;343;26
4cc4fd4fdd406a85bbdc1f824b731bd7;Pontevedra;5;1;2;539.98;automotive;269.99;8
b8630e1121437d41cb08e3c749c2c2e2;Barcelona;3.75;12;12;6988;music instruments;582.3333333;10.91666667
cfe94489ddd337d1e29e12f2a7205d10;Madrid;3.9;20;24;2376;home emergency kits;99;6.85
9cf787a239c1aa29dbd76f153dc13f9a;Málaga;4.75;4;4;316;book;79;6.25
2a50b7ee5aebecc6fd0ff9784a4747d6;Murcia;5;1;2;199.8;hardware;99.9;40
d297f1055de2956aedfd3b04113dce3e;Córdoba;4;1;1;54.3;agriculture suppliers;54.3;4
2c3d56f92f360fb89d849b84e8f50eae;Córdoba;4.666666667;7;8;465.6;beauty & personal care;58.2;13.57142857
3442033154be05bac582e173ef54fd12;Madrid;5;1;1;161;cell phones;161;4
78744a20ee2f80ba64f6804c25def2b8;Las Palmas de Gran Canaria;3.833333333;6;6;2715;furniture;452.5;18.83333333
c990d6cf976a5718aaedc539f383ab88;Cádiz;4.625;8;11;200.9;cell phones;18.26363636;20
94e93ce877be27a515118dbfd2c2be41;Málaga;4.178571429;29;35;5674.57;home accessories;162.1305714;13.72413793
b566ab0ef88016e00422755e305103c6;Getafe;4.4;5;5;1208;beauty & personal care;241.6;13
d9cb0052a666de5308b32f32ad5f1b1c;Granada;4.5;2;2;231.9;beauty & personal care;115.95;13.5
a89e143d5211473ae18db9577ee34b64;Sevilla;5;1;2;140;furniture;70;9
1f2eebc0e970fd3c463e4f5d9652687a;Madrid;5;1;1;44.99;light bulbs;44.99;12
941554c5757b73ba0e50aa7732310afc;Madrid;4.333333333;3;4;107.69;lawn garden;26.9225;8.333333333
8581055ce74af1daba164fdbd55a40de;Cádiz;4.164556962;372;435;64925.3;automotive;149.2535632;13.12903226
a9ae440659f48b7849df83e82734150b;Córdoba;4;1;1;285;automotive;285;13
c963a25b8671419c6ce9eebe8fd03218;Barcelona;3;1;1;49;furniture;49;6
9485a23c0430ba1d58d359391606fce6;Córdoba;4;4;5;1129.9;automotive;225.98;13.75
0951a6e282947e09cd47969f4ed0b47f;Granada;4.428571429;7;7;492.3;fragrance;70.32857143;5.142857143
52f0fe436a347ddad7ed5f9aa4e27eaa;Madrid;4.444444444;17;21;1484.37;computer accessories;70.68428571;13.70588235
9c7fd21e0aa159b20da593371f08ff7c;Jaén;4;6;7;798.3;cell phones;114.0428571;8.166666667
c33847515fa6305ce6feb1e818569f13;León;4.066666667;110;128;15519.85;kitchen & dining;121.2488281;9.227272727
8b8cfc8305aa441e4239358c9f6f2485;Ourense;4.2;15;15;11892;comics;792.8;12.53333333
2c00c85d30361cd2ced2969cffbbffa3;Madrid;5;1;1;49.8;kids;49.8;2
d4e4b5192cba4e0e66eb12a9d347239d;Pontevedra;4.363636364;11;12;441.8;cell phones;36.81666667;13.18181818
ade45994b717ccee333492330fbf037b;Pontevedra;4;10;10;7196;cell phones;719.6;8.3
bb5bd94c8f59cc050072d2930c869cac;Madrid;3.6;13;16;2543.87;fashion & shoes;158.991875;15.38461538
b05b432bf68945d4d9783f9e3ca29ee8;Málaga;3;2;2;224.8;beauty & personal care;112.4;5.5
2a7dc43cecabf23403078e2188437d1d;Madrid;4.132075472;51;56;4795.91;furniture;85.64125;13.11764706
578fa3a9cb6b6dceab39231ad59cdaca;Palma de Mallorca - Mallorca;3.666666667;3;3;150;light bulbs;50;22.66666667
615c3462099ffa940d37b17dfda19594;Barcelona;5;2;2;229;beauty & personal care;114.5;8
a3f0b55de503387383c7b1de3ad7f678;Coruña;3.84;23;25;4348.4;fashion & shoes;173.936;10.91304348
6d7f8d9d594e28796b6b3205b00f459c;Coruña;4;3;3;417.9;furniture;139.3;15.33333333
7b7ed56ae755e2880f2b69632e839c1e;Zaragoza;3.4;5;5;321.5;home accessories;64.3;7.2
4fae87d32467e18eb46e4a76a0a0b9ce;Castellón;2;1;1;100.9;home emergency kits;100.9;7
ea566164622c6b439516ab18062c42cd;Madrid;4;50;52;10309.42;beauty & personal care;198.2580769;13.94
821fb029fc6e495ca4f08a35d51e53a5;Madrid;4.565217391;24;29;19187.42;sport outdoors;661.6351724;16.70833333
d6ab728cf30867cf3f1a2e216ae2f9b7;Madrid;3.642857143;12;14;2002;sport outdoors;143;10.66666667
1a932caad4f9d804097d7f8e615baed1;Madrid;3.8;20;30;4661;hardware;155.3666667;9.5
173d56ffbd4c56cb80fc3615487d712b;Huelva;2;2;2;358;luggage;179;6.5
2be17df1c49978426251562096c3cc09;Zamora;4.333333333;15;15;2165;fashion & shoes;144.3333333;12.26666667
f7c31656c19db6275a8acadca289f426;Granada;5;1;1;61.56;0;61.56;13
6025c79c035c3d772133b8b8238463b2;Ourense;4;2;4;989.74;automotive;247.435;8.5
c6381d2d013342748761e906d45aff76;Alicante;4.1875;14;28;2042.98;home accessories;72.96357143;14.78571429
c500367424994318b9e779ff1ae9a330;Cádiz;4;9;9;4346.4;kids;482.9333333;16.55555556
19e0f40a907ec568c34bfac15de4f4a1;Jaén;4.5;4;4;178;home accessories;44.5;5.75
ecccfa2bb93b34a3bf033cc5d1dcdc69;Coruña;3.769230769;12;19;1338.64;beauty & personal care;70.45473684;32.08333333
c66dccfb3f109511246da627dd5a2498;Huelva;4.113636364;43;45;12708.55;jewelry;282.4122222;11.53488372
d921b68bf747894be13a97ae52b0f386;Leganés;4.084507042;73;76;15645.8;jewelry;205.8657895;9.97260274
929f342384a6607afe143d789ade1316;Ourense;3.25;4;4;209.4;home accessories;52.35;4.5
e256a62e0ac58c0edfba09966142d561;Coruña;3.75;12;14;1474.11;home accessories;105.2935714;7.833333333
b5b800c4065bebf4d3442311c9857344;Madrid;5;1;1;79.9;beauty & personal care;79.9;6
c8417879a15366a17c30af34c798c332;Madrid;4.166666667;24;37;1767.9;lawn garden;47.78108108;8.75
8dfbc5ff27df12f6cef751d3b9554222;Coruña;5;4;4;226;lawn garden;56.5;10
e732329483fd5f27367dd997b47f598a;León;5;1;1;109.9;fashion & shoes;109.9;12
989becdce12ebc39863c2bceab6f3ca1;Coruña;3.266666667;15;18;7840.88;sport outdoors;435.6044444;13.8
9f56a7a649097b166d8ed286ad86a15c;Barcelona;#N/D;#N/D;2;27.98;seasonal decor;13.99;#N/D
c4d51195486dc781531876a7d00453d8;Sevilla;4.117647059;17;17;11468.98;cell phones;674.6458824;23.64705882
98115075dd26cb8835946fc6086f5d30;Córdoba;4;3;4;434.96;furniture;108.74;5
2305ab43e846518f58dd9d59f3f54e96;Madrid;3;3;3;788.89;fragrance;262.9633333;12
2528513dd95219a6013d4d05176e391a;Jaén;4.164556962;151;168;32689.1;wellness & relaxation;194.5779762;10.52980132
64c9a1db4e73e19aaafd3286dc448c96;Coruña;5;1;1;439;home accessories;439;10
44ed138eca6214d572ce1d813fb0049b;Castellón;4;2;3;129.79;beauty & personal care;43.26333333;8
ce4755084bc097113867e6454f8f5e52;Granada;5;1;1;18.9;beauty & personal care;18.9;6
3e51f9cbe317bc3a88f2c76583811ee4;Madrid;5;1;1;76.09;beauty & personal care;76.09;8
204b4e07bddef3c9b317f70189135b22;Fuenlabrada;#N/D;#N/D;#N/D;73.4;kitchen & dining;#N/D;#N/D
921323538c9f1c4e816f2720eac02bea;Madrid;3.571428571;14;17;1401.84;sport outdoors;82.46117647;7.928571429
