,seller_id,review_medie,order_count,product_count,fatturato,best_seller_category,fatturato_medio_per_prodotto,media_deltatime,seller_autonomous_community_x,seller_city
1479,53d00c40e32aeb924a84ce72b1af869d,4.315789474,17,19,2165.85,kitchen & dining,113.9921053,16,Andalucía,Granada
1480,93dc87703c046b603023e75222018b45,4.366666667,32,35,8517.35,jewelry,243.3528571,20.34375,Comunidad de Madrid,Madrid
1481,10076e5788b8ee532724bcd460baf762,4.5,22,25,821.48,comics,32.8592,10.22727273,Andalucía,Málaga
1482,804287717b9156fb7a787acd9af4fac1,3,1,1,18.8,toys games,18.8,9,Galicia,Lugo
1483,4dc646b9b9e8e411ef48ba000ea3ac6f,3.8,4,5,289.7,fragrance,57.94,11.25,Andalucía,Granada
1484,e9c6969d40e6a3d2d0f90013165c2b98,4.6,10,10,5239.98,pet supplies,523.998,9,Comunidad de Madrid,Madrid
1485,bd0a1b0aadca9a83d9304f7e8ff5fbd5,3.333333333,3,3,150.6,cell phones,50.2,7,Comunidad de Madrid,Madrid
1486,340636a908b13bbe0f4fb63fbe1d0c03,3.666666667,3,6,823.2,pet supplies,137.2,7.666666667,Andalucía,Huelva
1487,cf654707ed6a99f112c7ec3d6f314b8b,2.5,3,4,756.0,fashion & shoes,189,5,Comunidad de Madrid,Madrid
1488,01c97ebb5cdac52891c0ed1c37ba0012,3.75,8,12,577.5,computer accessories,48.125,12,Andalucía,Huelva
1489,f0b47fbbc6dee9aafe415a6e33051b3f,4.078125,63,83,3795.91,book,45.73385542,10.36507937,Andalucía,Málaga
1490,bd149ed516d4c5d418d5781f8e18919f,4.125,8,9,414.0,furniture,46,8.5,Andalucía,Cádiz
1491,3dbbce181edfaa4a597ec858c382d2ec,4.3125,16,20,848.3,book,42.415,13.25,Galicia,Coruña
1492,06532f10282704ef4c69168b914b77be,3.625,7,9,10220.5,lawn garden,1135.611111,16.85714286,Galicia,Lugo
1493,1127b7f2594683f2510f1c2c834a486b,4,108,132,6851.33,lawn garden,51.90401515,9.324074074,Andalucía,Málaga
1494,cd52a8efd71af3336b14b5039b951cc1,4.333333333,2,4,170.8,fashion & shoes,42.7,11,Andalucía,Almería
1495,79ed755314cfe6df0daef2c6cd3022cd,4.090909091,23,25,3907.5,lawn garden,156.3,9.217391304,Andalucía,Córdoba
1496,2c9e548be18521d1c43cde1c582c6de8,4.147540984,123,175,6109.44,book,34.91108571,13.46341463,Andalucía,Jaén
1497,bc47d5d1490df2b36add65d733eafaba,3.85,19,24,1004.8,sport outdoors,41.86666667,13.52631579,Andalucía,Córdoba
1498,7caa63f175b1cecbfaadd8b5ab9998c7,3,1,3,39.8,kitchen & dining,13.26666667,2,Comunidad de Madrid,Madrid
1499,de66a66f2dd06bb9ec37aa96987466a3,3.571428571,7,8,399.21,furniture,49.90125,15.42857143,Cataluña,Barcelona
1500,fec6275253471ace26d209bbaa64cd0f,4.111111111,9,10,2840.0,beauty & personal care,284,14,Cataluña,Lleida
1501,c31eff8334d6b3047ed34bebd4d62c36,4.042735043,115,125,13191.5,fabric,105.532,12.74782609,Andalucía,Huelva
1502,c87abc38c8ed3240861729e1aeadf221,3,1,1,133.0,fashion & shoes,133,10,Comunidad de Madrid,Madrid
1503,07a9bc7f61396b658ddf3ac534efe44c,5,1,1,119.9,toys games,119.9,6,Comunidad de Madrid,Madrid
1504,822166ed1e47908f7cfb49946d03c726,4.371428571,66,110,3714.83,kitchen & dining,33.77118182,12.62121212,Cataluña,Barcelona
1505,a45314082d50d578a4721c9787ce09ab,5,2,2,424.9,sport outdoors,212.45,5,Andalucía,Granada
1506,98e164d549402270247f3c96a1a158ef,5,1,2,162.7,comics,81.35,13,Comunidad de Madrid,Madrid
1507,59bbc819b99a733f02f0d6b49d1c253d,4,2,2,139.8,home accessories,69.9,5.5,Andalucía,Málaga
1508,2e3be8a987a30d7544dbbda6861cc14e,3.714285714,14,19,4430.84,computer accessories,233.2021053,14.5,Comunidad de Madrid,Madrid
1509,b6c6854d4d92a5f6f46be8869da3fa1a,#N/D,#N/D,1,69.9,sport outdoors,69.9,#N/D,Comunidad de Madrid,Madrid
1510,f1b93673502375d491780bb49d615dbc,4.125,7,10,2638.93,hardware,263.893,11.85714286,Andalucía,Huelva
1511,bbd3acfe6de99892e73940d3fdceaf68,4,1,1,69.0,kitchen & dining,69,3,Andalucía,Córdoba
1512,b3f19518fcec265b2e97af287725f981,3.25,8,9,486.91,home accessories,54.10111111,10.5,Andalucía,Granada
1513,b2ba3715d723d245138f291a6fe42594,4.047770701,315,361,51676.88,book,143.1492521,14.06031746,Comunidad de Madrid,Madrid
1514,b410bdd36d5db7a65dcd42b7ead933b8,4.076923077,39,44,7726.9,home accessories,175.6113636,9.205128205,Aragón,Zaragoza
1515,31344c16881c08a8a72c6d2eb29918c1,4.363636364,42,45,9615.7,furniture,213.6822222,15.66666667,Comunidad de Madrid,Alcobendas
1516,4e42581f08e8cfc7c090f930bac4552a,3,1,4,336.0,health household,84,47,Andalucía,Almería
1517,9a208dee8f95cfdf00760c4d627828ec,#N/D,#N/D,1,269.9,beauty & personal care,269.9,#N/D,Cataluña,Lleida
1518,d58d521f3789def2e7a22715e0badd93,4.5,2,2,65.98,computer accessories,32.99,4.5,Comunidad de Madrid,Madrid
1519,0aea4c6ae1505b3228ddf3dd7822ee5b,4.285714286,7,8,1427.91,jewelry,178.48875,18.57142857,Andalucía,Sevilla
1520,b3809b8d4394588a47c8470ea331e135,5,1,1,89.0,television & video,89,5,Comunidad de Madrid,Madrid
1521,fcb5ace8bcc92f75707dc0f01a27d269,4.125,58,72,8318.63,comics,115.5365278,10.62068966,Andalucía,Cádiz
1522,6a0cbc8af2e8abd1bdfb777943d174c6,3.75,33,35,3894.05,sport outdoors,111.2585714,15.36363636,Andalucía,Málaga
1523,1b0b0f4f95e962d6f32fe90c759d0479,5,2,2,139.8,beauty & personal care,69.9,9.5,Comunidad de Madrid,Madrid
1524,70126eecc6aa1274392a1743866e9678,5,3,3,97.4,toys games,32.46666667,5.666666667,Andalucía,Córdoba
1525,cb0b3bcf14e0a709df412a99424a59d7,3.5,2,2,460.0,automotive,230,22.5,Comunidad de Madrid,Madrid
1526,8931a84a914b3fe9b1ddaa4d704947ca,4.04,27,32,4668.3,fragrance,145.884375,11.7037037,Comunidad de Madrid,Madrid
1527,7681ef142fd2c19048da7430856b5588,3.945454545,56,74,31941.81,computers tablets,431.6460811,10.57142857,Andalucía,Cádiz
1528,3771c85bac139d2344864ede5d9341e3,4.115384615,26,30,1433.3,0,47.77666667,13.23076923,Andalucía,Sevilla
1529,7ddcbb64b5bc1ef36ca8c151f6ec77df,4.161172161,323,344,55578.57,comics,161.5656105,12.60990712,Comunidad de Madrid,Madrid
1530,02b72cdeb9cfcc429f1af6f4e3f3b737,3.75,4,4,522.65,kids,130.6625,12.5,Andalucía,Granada
1531,3481aa57cd91f9f9d3fa1fa12d9a3bf7,3.416666667,23,26,1773.03,furniture,68.19346154,10.30434783,Andalucía,Jaén
1532,a218df5c097b0ca409cfaac1488cc7f6,4.4,4,5,130.69,home accessories,26.138,11.5,Andalucía,Granada
1533,bd0389da23d89b726abf911cccc54596,4.329411765,84,91,7472.16,computer accessories,82.11164835,13.05952381,Región de Murcia,Murcia
1534,af3ef48d0e13835e529c29ac573c63e5,4.1875,19,21,1405.63,pet supplies,66.9347619,7.789473684,Andalucía,Granada
1535,855668e0971d4dfd7bef1b6a4133b41b,3.975694444,291,324,32208.16,kids,99.40790123,15.93814433,Andalucía,Almería
1536,77e4abfd739aed9c46480f90f81c0eb4,3.538461538,16,17,3736.99,book,219.8229412,9.6875,Región de Murcia,Murcia
1537,bac44fa8e13424950488659b5f765c41,5,1,1,19.9,furniture,19.9,9,Comunidad de Madrid,Madrid
1538,863d2ebcd347ce4922de7a0f9a5581d6,3.888888889,17,19,1382.36,automotive,72.75578947,11.47058824,Cataluña,Barcelona
1539,1c68394e931a64f90ea236c5ea590300,4.035460993,134,170,24832.75,computer accessories,146.075,16.1641791,Galicia,Lugo
1540,95b293867b5862941c9cd74f756a3c68,4.333333333,9,9,648.1,cell phones,72.01111111,21.11111111,Comunidad de Madrid,Madrid
1541,e62b2d6ac10570a035a30bafcf01d263,4.213114754,60,76,5340.39,film & photography,70.26828947,14.2,Comunidad de Madrid,Madrid
1542,f63d8f293af3a6454377546bd9dd19ff,3.882352941,17,28,1751.82,automotive,62.565,16.05882353,Andalucía,Almería
1543,7a425d299613df3e613bcf9d2eaf5c49,3.833333333,18,18,1218.8,fragrance,67.71111111,11.77777778,Cataluña,Barcelona
1544,6bb0724edf0b62fb91ac404873a97241,4.133333333,17,18,3653.0,television & video,202.9444444,14.23529412,Andalucía,Málaga
1545,112453736dbe3889cfb74e1aaa0ba0c1,4.142857143,7,14,1890.0,automotive,135,13.28571429,Comunidad de Madrid,Madrid
1546,f593898ec748b7a8cb81fc04edafd98a,4.3,19,24,2813.04,furniture,117.21,16.57894737,Andalucía,Sevilla
1547,96f7c797de9ca20efbe14545bed63eec,1,1,3,138.6,fragrance,46.2,2,Andalucía,Córdoba
1548,77530e9772f57a62c906e1c21538ab82,3.973421927,299,393,46610.4,furniture,118.6015267,15.04347826,Galicia,Coruña
1549,297d5eccd19fa9a83b2630071ff105e4,3.875,8,8,834.97,home accessories,104.37125,7,Galicia,Coruña
1550,191d55f7edb8524d525ed01b20fe32e8,4,2,3,747.0,mattresses & pillows,249,8.5,Región de Murcia,Murcia
1551,ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,4.4,20,20,21940.8,kids,1097.04,11.5,Comunidad de Madrid,Madrid
1552,5733d806668f8712c24b9abaefbfa642,5,2,2,243.8,home emergency kits,121.9,14.5,Andalucía,Granada
1553,65b081a070633e057c462abdd6fb9dd8,4.526315789,19,20,1885.09,fragrance,94.2545,11.94736842,Aragón,Teruel
1554,edf96ef93ed595084bbcbd9224bd2894,3.8,25,28,3757.0,television & video,134.1785714,13.88,Comunidad de Madrid,Madrid
1555,6a8b085f816a1f75f92dbac6eb545f8f,4.195121951,123,135,6018.97,automotive,44.58496296,14.54471545,Andalucía,Almería
1556,f3295428338a40977a03f555246a70f4,4.428571429,7,7,644.98,beauty & personal care,92.14,14.71428571,Castilla-La Mancha,Albacete
1557,75fbb52eda0cbc24f479d3b2fbfa8d3e,4.125,38,44,1130.99,dvd,25.70431818,13.63157895,Aragón,Zaragoza
1558,e5d4b2b0c3bca22085f7a19a28de0c42,4,4,4,205.8,home accessories,51.45,12.5,Castilla y León,Salamanca
1559,6187a137b2af59dfdbad8d9f8c373c14,4.5,2,2,74.8,kitchen & dining,37.4,14,Andalucía,Jaén
1560,062ce95fa2ad4dfaedfc79260130565f,3.781818182,53,62,7521.0,furniture,121.3064516,13.11320755,Comunidad Valenciana,Valencia
1561,c200c73f9d7e5a08ca439d6a0803da7c,#N/D,#N/D,2,40.0,sport outdoors,20,#N/D,Galicia,Lugo
1562,2ee0a0689f2f6a72f35a7cb6033f6e7e,4,4,4,272.0,fashion & shoes,68,9.75,Andalucía,Sevilla
1563,a08692680c77d30a0b4280da5df01c5a,4.75,6,17,2433.0,computer accessories,143.1176471,9.166666667,Comunidad de Madrid,Madrid
1564,dd533b429f380718b70ad9922c294bae,4.026315789,37,44,2819.77,toys games,64.08568182,17.40540541,Andalucía,Cádiz
1565,582d4f8675b945722eda7c0cb61ba4c7,4.13559322,55,73,4702.96,television & video,64.42410959,11.09090909,Andalucía,Cádiz
1566,74636e24f01da9268b0ed88dacd8513e,5,4,4,776.0,home accessories,194,13,Comunidad de Madrid,Madrid
1567,09bad886111255c5b5030314fc7f1a4a,4.2,5,5,487.5,fabric,97.5,6.4,Comunidad de Madrid,Madrid
1568,94144541854e298c2d976cb893b81343,4.078125,66,76,17286.28,beauty & personal care,227.4510526,12.56060606,Comunidad Valenciana,Alicante
1569,bf84056e679dbe9c69929847a40e338f,3.571428571,35,40,2024.04,beauty & personal care,50.601,12.51428571,Comunidad de Madrid,Madrid
1570,21c62b998a043ebe31161d38f84929fc,4,4,4,750.49,automotive,187.6225,13.5,Baleares,Palma de Mallorca - Mallorca
1571,02d35243ea2e497335cd0f076b45675d,4.533333333,13,17,5794.0,furniture,340.8235294,26.92307692,Cataluña,Gerona
1572,1c129092bf23f28a5930387c980c0dfc,4,181,212,9553.62,kitchen & dining,45.06424528,11.76243094,Comunidad de Madrid,Madrid
1573,a1040efe9ff4a6f93c28b0499eada8f5,5,1,1,1658.83,home emergency kits,1658.83,17,Andalucía,Cádiz
1574,2d9e8987a2ea5cf88dce330249043ff1,2.5,2,2,239.8,sofa,119.9,8.5,Andalucía,Huelva
1575,fdf736c18c589ed030e058312203e1b2,5,1,1,30.0,computer accessories,30,5,Comunidad de Madrid,Alcalá de Henares
1576,e433f5fd4050e3352b5d83522b7fe24b,2,1,1,548.06,tools home improvement,548.06,7,Galicia,Pontevedra
1577,b01c2b7b8599b325103ebcddc67413e1,4.5,4,4,169.45,beauty & personal care,42.3625,8.25,Comunidad Valenciana,Valencia
1578,bb5d956dece964a06c12bceb66b923ae,5,2,2,1278.36,automotive,639.18,10,Cataluña,Barcelona
1579,3afc536624bc2e65bddfb5db33cc01f3,3.5,6,6,312.0,television & video,52,9.833333333,Comunidad de Madrid,Madrid
1580,8090490573c6c0aa343a7231ebcb8c86,4.423076923,26,26,3871.12,beauty & personal care,148.8892308,10,Comunidad de Madrid,Madrid
1581,26d6bbee02420494d471c9f6436929c0,3.833333333,12,13,434.51,automotive,33.42384615,8.25,Galicia,Coruña
1582,602044f2c16190c2c6e45eb35c2e21cb,4.105263158,44,54,3739.16,kitchen & dining,69.2437037,15.11363636,Andalucía,Granada
1583,b347677812ea483b0f528eaf8cbc09b7,4.2,19,22,7288.99,home accessories,331.3177273,13.05263158,Galicia,Coruña
1584,d94ba08b99bedd6a5f6c875ecc4a6fac,4.875,8,10,599.0,home accessories,59.9,12.5,Galicia,Coruña
1585,880ce4951cf857ab1d9e0b75c1d856f4,2,1,1,178.9,automotive,178.9,15,Comunidad de Madrid,Alcobendas
1586,b499c00f28f4b7069ff6550af8c1348a,4.111888112,139,187,10327.13,furniture,55.22529412,11.07913669,Andalucía,Sevilla
1587,7a2d2949aea47fab95fd98d6c9f618b1,4.636363636,11,12,1638.99,pet supplies,136.5825,10.45454545,Galicia,Coruña
1588,fad44952713764836814be105382aee5,4.275862069,29,31,5129.0,beauty & personal care,165.4516129,10.82758621,Cataluña,Barcelona
1589,f1ed6bd0a9b11b581f16c851c6a5a527,4.470588235,17,18,1622.77,furniture,90.15388889,20.94117647,Comunidad Valenciana,Valencia
1590,624f4ece8da4aafb77699233d480f8ef,3.961538462,47,55,9205.0,furniture,167.3636364,13.91489362,Comunidad de Madrid,Madrid
1591,95e03ca3d4146e4011985981aeb959b9,3.993939394,165,189,11009.96,home accessories,58.25375661,12.5030303,Cataluña,Barcelona
1592,1771297ac436903d1dd6b0e9279aa505,3.96,26,36,2881.27,kids,80.03527778,9.384615385,Andalucía,Cádiz
1593,1d503743d2526f03f0c2c89540ee008c,4.083333333,12,17,516.04,automotive,30.35529412,10.91666667,Comunidad de Madrid,Madrid
1594,fc5a0d7a310a7a41abf86a458585ff2b,2,1,2,162.8,book,81.4,14,Comunidad de Madrid,Madrid
1595,e1bed63d68ac36fe1f3061befe196af5,5,1,1,199.0,comics,199,9,Andalucía,Jaén
1596,73da1880b39c71de2b262bc7720c1494,4.5,2,2,398.0,home accessories,199,8,Andalucía,Cádiz
1597,df560393f3a51e74553ab94004ba5c87,4.384615385,26,29,3661.18,lawn garden,126.2475862,18.53846154,Galicia,Pontevedra
1598,253f95b3a0e6983ae18aed49fbc2b845,3.4,5,5,799.5,automotive,159.9,9,Comunidad de Madrid,Madrid
1599,834f3294fba9f932f56edc879193f925,4.140625,64,65,39907.5,comics,613.9615385,13.9375,Andalucía,Granada
1600,6c177e38df6d3f34182b1f1d427231bf,3.980769231,52,56,8341.89,cell phones,148.9623214,14.48076923,Galicia,Coruña
1601,08d0949a9a17c027262db1f3c450c26c,4.166666667,11,12,324.8,furniture,27.06666667,14.54545455,Galicia,Pontevedra
1602,11fb6f6d341adbe19e81733701704635,3.666666667,3,3,1197.0,kitchen & dining,399,5.333333333,Comunidad de Madrid,Madrid
1603,04843805947f0fc584fc1969b6e50fe7,5,1,2,1400.0,kitchen & dining,700,15,Comunidad Valenciana,Castellón
1604,e3b4998c7a498169dc7bce44e6bb6277,5,1,3,6897.9,comics,2299.3,19,Comunidad de Madrid,Madrid
1605,a37c340b91cb0169e8b029db6440fba2,3.4,5,5,345.0,0,69,10.8,Comunidad de Madrid,Madrid
1606,e628d4a53c109f09ca88098338b3a3f5,#N/D,#N/D,1,285.0,lawn garden,285,#N/D,Comunidad de Madrid,Madrid
1607,381c83fdca332ea6afd896da20bf6e4a,4.288888889,45,46,7355.8,jewelry,159.9086957,12.44444444,Galicia,Coruña
1608,6fd52c528dcb38be2eea044946b811f8,3.934210526,64,84,7743.02,kitchen & dining,92.17880952,21.921875,Comunidad de Madrid,Madrid
1609,189ca3538ce9f920cacf0f982cbe223b,4.333333333,4,5,419.0,book,83.8,4.25,Comunidad de Madrid,Madrid
1610,20cb7c2fde3e5bf10f0bbe7394e1c6a9,4.482758621,29,51,861.9,furniture,16.9,12.48275862,Galicia,Ourense
1611,7e79d65b5c6f1f544b7daea036acf720,3.75,4,4,517.8,toys games,129.45,8.5,Andalucía,Almería
1612,fd435faa3c0422b60440ea3480d0e77c,5,1,1,749.0,television & video,749,9,La Rioja,Logroño
1613,6bef34c5be6f2bbd70aa5165f6df94b1,5,1,2,1198.0,videogame console,599,22,Castilla y León,Soria
1614,ae9690c6e8fee182c28c9ff8e11ca52c,5,1,2,47.4,furniture,23.7,5,Comunidad de Madrid,Madrid
1615,f7720c4fa8e3aba4546301ab80ea1f1b,4.147540984,57,80,2083.45,furniture,26.043125,11,Galicia,Coruña
1616,5bba18b40e8c973b0f32e748004775b0,5,1,1,739.98,furniture,739.98,7,Andalucía,Sevilla
1617,7b7f91e98f8c6def45a1407923304402,4.363636364,11,14,417.47,home accessories,29.81928571,13.09090909,Andalucía,Jaén
1618,4c2b230173bb36f9b240f2b8ac11786e,4.112,252,346,14592.27,sport outdoors,42.17419075,12.78968254,Comunidad de Madrid,Madrid
1619,a23266650e7c84bb93fbbba502137478,3.818181818,11,16,1512.4,lawn garden,94.525,11.27272727,Comunidad Valenciana,Valencia
1620,d2df77822373f19934e87694d8640767,1,2,2,155.9,kids,77.95,22,Galicia,Pontevedra
1621,8fbd63429be6d3e5e6d1a709b6464802,3.666666667,6,8,1061.4,automotive,132.675,8.166666667,Andalucía,Córdoba
1622,ac6417315ae5da8f9a38ee11de6f7780,2.666666667,6,8,788.9,lawn garden,98.6125,12.83333333,Andalucía,Córdoba
1623,81336a0f57a33776419727a300249e90,4.642857143,14,19,1374.85,sport outdoors,72.36052632,18.35714286,Andalucía,Cádiz
1624,02f623a8eb246f3c5f7c2f96462654e6,4.214285714,42,44,6378.0,sport outdoors,144.9545455,8.428571429,Andalucía,Cádiz
1625,56db5c0782e8f7ddc9343f9576ff6d16,4,2,2,734.8,home appliances,367.4,10,Castilla y León,Soria
1626,29fe9f200d3fa0c668d2aa1ec7e08dfb,5,5,5,400.0,cell phones,80,10.6,Castilla y León,Segovia
1627,271b8923c6a549e02d3c9fd1f8c0422b,5,1,1,105.19,hardware,105.19,14,Andalucía,Cádiz
1628,4e06067cc08b3f41d837768d392c3ee3,4.133333333,30,47,941.72,fragrance,20.03659574,10.2,Comunidad de Madrid,Alcorcón
1629,ec933281fb017b5020d06df29c3f77e8,4,8,8,1432.0,kids,179,9.5,Comunidad de Madrid,Madrid
1630,49e7217cfe4e427191c378ec626d8737,4.583333333,12,14,3002.7,home accessories,214.4785714,16,Comunidad de Madrid,Leganés
1631,34f563c82a85b99ae9e6d60db5fc2e28,3.428571429,7,7,2332.3,music instruments,333.1857143,10.85714286,Comunidad Valenciana,Alicante
1632,4ddeb3e828550cddc8d45c8bc36ab2d1,4,1,1,152.0,comics,152,8,Comunidad de Madrid,Madrid
1633,90d4125885ab6c86e8820a722be71974,#N/D,#N/D,5,1299.55,videogame console,259.91,#N/D,Andalucía,Granada
1634,3a734b715d333a2588a3d54a0c9b8746,4.071428571,14,23,2463.52,cell phones,107.1095652,11.78571429,Andalucía,Jaén
1635,f5b84683a9bf9e1df748cf40f601b39c,4,1,1,83.9,kids,83.9,7,Comunidad de Madrid,Madrid
1636,392e0502231ae2f8b29994ef6398cd77,4.411764706,17,20,1871.7,beauty & personal care,93.585,17.82352941,Andalucía,Cádiz
1637,5d0363b33554b373851fc1622e4d5f3c,3.989130435,91,95,6610.79,automotive,69.58726316,12.07692308,Andalucía,Cádiz
1638,6e85dc5ecd97a61094b89b046a509d8e,#N/D,#N/D,1,169.9,jewelry,169.9,#N/D,Andalucía,Málaga
1639,417a1e6c7321084d2a0ae0d023cfad93,5,1,1,48.9,home accessories,48.9,6,Comunidad Valenciana,Castellón
1640,013900e863eace745d3ec7614cab5b1a,4.125,23,26,1619.7,handbags & accessories,62.29615385,12,Galicia,Coruña
1641,c157bdeedcbc9a8e3c8bf0d87ff24428,3.857142857,7,10,514.27,0,51.427,12.14285714,Andalucía,Almería
1642,fa3a0b5aabb344b9a92e3524b0202123,3.285714286,7,7,1789.0,music instruments,255.5714286,11.57142857,Andalucía,Córdoba
1643,88cf19ec1fc2c58f161aee259d57142c,4.071428571,14,14,1372.97,camera & photo,98.06928571,6.357142857,Andalucía,Cádiz
1644,c13ef0cfbe42f190780f621ce81f2234,4,1,1,390.0,television & video,390,28,Comunidad de Madrid,Madrid
1645,fc908879b9ca1bd65419e54e50432d38,5,4,4,119.2,book,29.8,8.5,Comunidad de Madrid,Madrid
1646,c679fb69a36e1d8349e8c50a217b4d58,4.1,11,13,1825.68,home accessories,140.4369231,9.454545455,Comunidad Valenciana,Alicante
1647,17a053fcb14bd219540cbde0df490be0,3.94017094,118,149,40703.14,office products,273.1754362,11.99152542,Andalucía,Jaén
1648,2d34636518ba88f5349b732fcf8ba2e4,4,1,1,150.0,cd vinyl,150,11,Comunidad de Madrid,Madrid
1649,d79e8478eed9999493990b44955fb22e,3.25,5,5,721.89,computer accessories,144.378,8,Cataluña,Lleida
1650,458d868c9642f55f18f04e951a3fdde6,4,2,2,2718.0,beauty & personal care,1359,17.5,Comunidad Valenciana,Valencia
1651,41b14765bd56c8ad10971074380f9c0c,4.375,8,10,395.5,computer accessories,39.55,6.75,Andalucía,Córdoba
1652,e439f7176d763f92de325271111b2fd5,4.166666667,6,7,1348.4,television & video,192.6285714,10,Castilla y León,Salamanca
1653,7f2617c58d5d06806987308b45654351,4.318181818,22,23,3656.8,sport outdoors,158.9913043,12.45454545,Comunidad de Madrid,Madrid
1654,cac63f48c38cd7d002a7e846dcd99a23,3.777777778,9,9,874.0,toys games,97.11111111,6.777777778,Andalucía,Cádiz
1655,04ee0ec01589969663ba5967c0e0bdc0,3,1,1,289.49,wall art,289.49,3,Comunidad Valenciana,Valencia
1656,f00e21b1e91a79653163b7fd8f293ff1,4.225806452,31,31,3900.09,toys games,125.8093548,12.96774194,Andalucía,Sevilla
1657,9140ef75cc8211c4035935e80e567204,5,1,1,49.9,pet supplies,49.9,12,Galicia,Lugo
1658,79a679c36c08d606b3fd47ead9de109b,3.666666667,3,7,935.0,coffee machines,133.5714286,11.66666667,Comunidad de Madrid,Madrid
1659,cc5a78bbad32776dc4e3af205218368c,3.935483871,31,33,4269.18,home accessories,129.3690909,8.35483871,Comunidad de Madrid,Madrid
1660,6eeed17989b0ae47c9f11ece6f38ea90,4.5,3,4,557.0,automotive,139.25,6.333333333,Comunidad de Madrid,Madrid
1661,b5f0712d22a873b6797ab6cc65c3fcba,4,1,1,12.99,food,12.99,3,Comunidad de Madrid,Madrid
1662,3f9c56764fabca627406093dcb3ef0b4,3.714285714,7,7,909.3,sport outdoors,129.9,8.428571429,Cataluña,Barcelona
1663,efb628aa07c8ca93d7db0d85b91a4f5a,5,1,1,204.0,bedroom decor,204,25,Cataluña,Lleida
1664,4e922959ae960d389249c378d1c939f5,4.034567901,408,455,46030.37,computer accessories,101.1656484,14.50245098,Andalucía,Huelva
1665,47648caee88ccfe951fbb27fbf7b4cbe,4.666666667,3,3,1564.99,automotive,521.6633333,13.66666667,Andalucía,Córdoba
1666,ca4b77513ac2040591b0d8fae6958380,4.071428571,14,15,1772.45,beauty & personal care,118.1633333,7.714285714,Andalucía,Huelva
1667,7957cac1a02f45d0a4a7e45626382ec2,5,1,1,343.0,beauty & personal care,343,26,Galicia,Coruña
1668,4cc4fd4fdd406a85bbdc1f824b731bd7,5,1,2,539.98,automotive,269.99,8,Galicia,Pontevedra
1669,b8630e1121437d41cb08e3c749c2c2e2,3.75,12,12,6988.0,music instruments,582.3333333,10.91666667,Cataluña,Barcelona
1670,cfe94489ddd337d1e29e12f2a7205d10,3.9,20,24,2376.0,home emergency kits,99,6.85,Comunidad de Madrid,Madrid
1671,9cf787a239c1aa29dbd76f153dc13f9a,4.75,4,4,316.0,book,79,6.25,Andalucía,Málaga
1672,2a50b7ee5aebecc6fd0ff9784a4747d6,5,1,2,199.8,hardware,99.9,40,Región de Murcia,Murcia
1673,d297f1055de2956aedfd3b04113dce3e,4,1,1,54.3,agriculture suppliers,54.3,4,Andalucía,Córdoba
1674,2c3d56f92f360fb89d849b84e8f50eae,4.666666667,7,8,465.6,beauty & personal care,58.2,13.57142857,Andalucía,Córdoba
1675,3442033154be05bac582e173ef54fd12,5,1,1,161.0,cell phones,161,4,Comunidad de Madrid,Madrid
1676,78744a20ee2f80ba64f6804c25def2b8,3.833333333,6,6,2715.0,furniture,452.5,18.83333333,Islas Canarias,Las Palmas de Gran Canaria
1677,c990d6cf976a5718aaedc539f383ab88,4.625,8,11,200.9,cell phones,18.26363636,20,Andalucía,Cádiz
1678,94e93ce877be27a515118dbfd2c2be41,4.178571429,29,35,5674.57,home accessories,162.1305714,13.72413793,Andalucía,Málaga
1679,b566ab0ef88016e00422755e305103c6,4.4,5,5,1208.0,beauty & personal care,241.6,13,Comunidad de Madrid,Getafe
1680,d9cb0052a666de5308b32f32ad5f1b1c,4.5,2,2,231.9,beauty & personal care,115.95,13.5,Andalucía,Granada
1681,a89e143d5211473ae18db9577ee34b64,5,1,2,140.0,furniture,70,9,Andalucía,Sevilla
1682,1f2eebc0e970fd3c463e4f5d9652687a,5,1,1,44.99,light bulbs,44.99,12,Comunidad de Madrid,Madrid
1683,941554c5757b73ba0e50aa7732310afc,4.333333333,3,4,107.69,lawn garden,26.9225,8.333333333,Comunidad de Madrid,Madrid
1684,8581055ce74af1daba164fdbd55a40de,4.164556962,372,435,64925.3,automotive,149.2535632,13.12903226,Andalucía,Cádiz
1685,a9ae440659f48b7849df83e82734150b,4,1,1,285.0,automotive,285,13,Andalucía,Córdoba
1686,c963a25b8671419c6ce9eebe8fd03218,3,1,1,49.0,furniture,49,6,Cataluña,Barcelona
1687,9485a23c0430ba1d58d359391606fce6,4,4,5,1129.9,automotive,225.98,13.75,Andalucía,Córdoba
1688,0951a6e282947e09cd47969f4ed0b47f,4.428571429,7,7,492.3,fragrance,70.32857143,5.142857143,Andalucía,Granada
1689,52f0fe436a347ddad7ed5f9aa4e27eaa,4.444444444,17,21,1484.37,computer accessories,70.68428571,13.70588235,Comunidad de Madrid,Madrid
1690,9c7fd21e0aa159b20da593371f08ff7c,4,6,7,798.3,cell phones,114.0428571,8.166666667,Andalucía,Jaén
1691,c33847515fa6305ce6feb1e818569f13,4.066666667,110,128,15519.85,kitchen & dining,121.2488281,9.227272727,Castilla y León,León
